Posting Date,Material,Material Description,Purchase Order,Document Date,Qty in Un. of Entry,Item,Movement Type,WBS Element,Unit of Entry,Amount in LC,Material Document,User Name,Document Header Text,Reference,Order,Vendor,Reservation,Batch
2024-07-17,A11ND0010,STEEL PLATE,,2024-07-17,-17.00,1,221,M1-22041.4300003938,SHT,-14565288,4900330418,IMS_INVT01,,WS BAGI,,,76855,
2024-07-17,A15AB0120,ROUND BAR,,2024-07-17,-11,1,221,M1-22041.4300003938,STK,-941887,4900330369,IMS_INVT01,,DALMAT WS INKA,,,76765,
2024-07-17,A27RK18113,PROFILE MOULDING ENTRANCE DOOR,,2024-07-17,-1,1,221,M1-22041.4300003938,STK,-185000,4900330310,IMS_INVT01,,WS BAGI,,,76731,
2024-07-17,B213K72001005,GUSSET,,2024-07-17,-438,1,221,M1-22041.4300003938,PC,-14454000,4900330336,IMS_INVT01,,FABRIKASI INKA,,,76660,
2024-07-17,B50AC2130004010,HINGE HARMONIKA,,2024-07-17,-12,1,221,M1-22041.4300003938,PC,-4590000,4900330350,IMS_INVT01,,FINISHING INKA,,,76767,
2024-07-17,D04TD2034,SELANG BENING BERSERAT,,2024-07-17,-10.00,1,221,M1-22041.4300003938,M,-195000,4900330266,IMS_INVT01,,FINISHING INKA,,,76719,
2024-07-17,D31WG0002,SOLAR,,2024-07-17,-50.00,1,221,M1-22041.4300003938,L,-637743,4900330359,IMS_INVT01,,WS BAGI,,,76808,
2024-07-17,D31WG0002,SOLAR,,2024-07-17,-22370.00,1,221,M1-22041.4300003938,L,-285326092,4900330363,IMS_INVT01,,,,,76722,
2024-07-17,D51JC008014-H,KLEM HOSE / HOSE CLIP,,2024-07-17,-80,1,221,M1-22041.4300003938,PC,-120000,4900330417,IMS_INVT01,,WS BAGI,,,76869,
2024-07-17,D65SW0116,CRADLE OKSIGEN,,2024-07-17,-1,1,221,M1-22041.4300003938,SET,-1879754,4900330420,IMS_INVT01,,WS BAGI,,,76867,
2024-07-17,D68QG0005,DEMPUL DANAGLOSS PLOYSTER PUTTY,,2024-07-17,-48.00,1,221,M1-22041.4300003938,KG,-1809600,4900330401,IMS_INVT01,,FINISHING INKA,,,76707,
2024-07-17,D76SL100216,BATU GERINDA FLEXIBLE,,2024-07-17,-1000,2,221,,PC,-10250000,4900330406,IMS_INVT01,,FABRIKASI INKA,,3001079,76824,
2024-07-17,D76SL100616#NP,BATU GERINDA,,2024-07-17,-1000,3,221,,PC,-13750000,4900330406,IMS_INVT01,,FABRIKASI INKA,,3001079,76824,
2024-07-17,D76SL180622#NP,BATU GERINDA,,2024-07-17,-500,1,221,,PC,-17900000,4900330406,IMS_INVT01,,FABRIKASI INKA,,3001079,76824,
2024-07-17,D84TA0016,KACA SANBLASTING BENING,,2024-07-17,-5,1,221,M1-22041.4300003938,PC,-18750,4900330276,IMS_INVT01,,WS BAGI,,,76724,
2024-07-17,D84TA50001,KAOS TANGAN,,2024-07-17,-50,1,221,M1-22041.4300003938,PAC,-1250000,4900330403,IMS_INVT01,,WS BAGI,,,76851,
2024-07-17,A07ND01080,CHAIN,,2024-07-17,-21.00,2,221,M1-22041.4300003938.1,M,-37695000,4900330410,IMS_INVT01,,WS BAGI,,,76653,
2024-07-17,A09TA0050,ARMAFLEX,,2024-07-17,-30.00,1,221,M1-22041.4300003938.1,SHT,-36300000,4900330394,IMS_INVT01,,WS BAGI,,,76837,
2024-07-17,A11ZJ0016,ALUMINIUM PLATE,,2024-07-17,-7.00,1,221,M1-22041.4300003938.1,SHT,-4607680,4900330412,IMS_INVT01,,WS BAGI,,,76856,-
2024-07-17,A15ND0050,ROUND BAR,,2024-07-17,-3,1,221,M1-22041.4300003938.1,STK,-139199,4900330142,IMS_INVT01,,WS BAGI,,,76694,
2024-07-17,A15ND0190,ROUND BAR,,2024-07-17,-1,1,221,M1-22041.4300003938.1,STK,-665050,4900330143,IMS_INVT01,,WS BAGI,,,76683,
2024-07-17,A17AB015030015,HOLLOW,,2024-07-17,-100,1,221,M1-22041.4300003938.1,STK,-9210304,4900330140,IMS_INVT01,,WS BAGI,,,76704,
2024-07-17,A28RK3654,ALUMINIUM EKSTRUSI (EVACUATION LINE),,2024-07-17,-50,1,221,M1-22041.4300003938.1,STK,-5049050,4900330334,IMS_INVT01,,KIRIM INKA,,,76697,
2024-07-17,B341A18003,HAND WHEEL SHAFT,,2024-07-17,-11,1,221,M1-22041.4300003938.1,PC,-8250000,4900330410,IMS_INVT01,,WS BAGI,,,76653,
2024-07-17,B50AC20001#BC,HINGE ALUMINIUM (BLACK),,2024-07-17,-100,1,221,M1-22041.4300003938.1,PC,-3740000,4900330139,IMS_INVT01,,WS BAGI,,,76705,
2024-07-17,B50AC202120,HINGE,,2024-07-17,-30,1,221,M1-22041.4300003938.1,PC,-358500,4900330399,IMS_INVT01,,WS BAGI,,,76852,
2024-07-17,C89TT0500,GEMBOK KUNCI,,2024-07-17,-21,1,221,M1-22041.4300003938.1,PC,-367394,4900330366,IMS_INVT01,,FINISHING INKA,,,76743,
2024-07-17,D62QE0153#HB,PRIMER SURFACER EP PLUS GREY 21,,2024-07-17,-150,1,221,M1-22041.4300003938.1,LTS,-14250000,4900330340,IMS_INVT01,,WS BAGI,,,76777,
2024-07-17,D62QE0155#HB,2K PU SILVER CHAMP 774 SMOOTH+HARADENER,,2024-07-17,-60,1,221,M1-22041.4300003938.1,LTS,-15000000,4900330286,IMS_INVT01,,WS BAGI,,,76673,
2024-07-17,D68QH03003,SEALANT,,2024-07-17,-12,1,221,M1-22041.4300003938.1,PC,-780000,4900330402,IMS_INVT01,,WS BAGI,,,76853,
2024-07-17,A28RK5009,ALUMINIUM EKSTRUSI (CURVED HOLLOW),,2024-07-17,-100,1,221,M1-22041.4300003938.2,STK,-25043522,4900330357,IMS_INVT01,,WS BAGI,,,76709,
2024-07-17,A28RK74060,CROSS SECTION COVER CURTAIN PROFILE,,2024-07-17,-16,1,221,M1-22041.4300003938.2,STK,-17514400,4900330355,IMS_INVT01,,WS BAGI,,,76783,
2024-07-17,A28TH0012,RUBBER OPENING TRIM (AC),,2024-07-17,-200.00,1,221,M1-22041.4300003938.2,M,-3273058,4900330351,IMS_INVT01,,WS BAGI,,,76768,
2024-07-17,B41BE1208030,CSK CHD SCREW (JF),,2024-07-17,-2000,1,221,M1-22041.4300003938.2,PC,-5000000,4900330272,IMS_INVT01,,WS BAGI,,,76714,
2024-07-17,B50AC20022,CYLINDER LOCK,,2024-07-17,-95,1,221,M1-22041.4300003938.2,PC,-2054576,4900330311,IMS_INVT01,,WS BAGI,,,76710,
2024-07-17,B50DB0102,PENGHARUM RUANGAN OTOMATIS,,2024-07-17,-38,1,221,M1-22041.4300003938.2,SET,-3230000,4900330349,IMS_INVT01,,FINISHING INKA,,,76734,
2024-07-17,B51BRNJR012-O,BALLCOCK / BALL VALVE,,2024-07-17,-50,1,221,M1-22041.4300003938.2,PC,-21680980,4900330338,IMS_INVT01,,WS BAGI,,,76807,
2024-07-17,B701A18024,LOCKING LAVATORY DOOR L/R,,2024-07-17,-20,1,221,M1-22041.4300003938.2,SET,-50000000,4900330404,IMS_INVT01,,WS BAGI,,,76825,
2024-07-17,D62QE0070#HB,2K PU RAL 9005 JET BLACK GLOSSY + HARDEN,,2024-07-17,-60,1,221,M1-22041.4300003938.2,LTS,-9960000,4900330290,IMS_INVT01,,WS BAGI,,,76672,
2024-07-17,D62QECF1K-DNP,WASH PRIMER 1K,,2024-07-17,-12.00,1,221,M1-22041.4300003938.2,L,-3302400,4900330284,IMS_INVT01,,WS BAGI,,,76676,
2024-07-17,D64QF00002,THINNER CUCI,,2024-07-17,-400.00,1,221,M1-22041.4300003938.2,L,-6640000,4900330368,IMS_INVT01,,FINISHING INKA,,,76770,
2024-07-17,D64QF00007-DNP,THINNER DANAGLOSS PU,,2024-07-17,-100.00,2,221,M1-22041.4300003938.2,L,-3700000,4900330284,IMS_INVT01,,WS BAGI,,,76676,
2024-07-17,D66UG0048-NCI,ISOLASI KERTAS,,2024-07-17,-96,1,221,M1-22041.4300003938.2,ROL,-1056000,4900330278,IMS_INVT01,,WS BAGI,,,76721,
2024-07-17,D67UK01002,MAJUN,,2024-07-17,-100.00,1,221,M1-22041.4300003938.2,KG,-1650000,4900330364,IMS_INVT01,,WS BAGI,,,76685,
2024-07-17,D67UK01002,MAJUN,,2024-07-17,-100.00,1,221,M1-22041.4300003938.2,KG,-1650000,4900330356,IMS_INVT01,,WS BAGI,,,76717,
2024-07-17,A11AB0023,STEEL PLATE,,2024-07-17,-1.00,1,221,M1-22041.4300003938.3,SHT,-845000,4900330419,IMS_INVT01,,WS BAGI,,,76865,
2024-07-17,A11ND0010,STEEL PLATE,,2024-07-17,-12.00,1,221,M1-22041.4300003938.3,SHT,-10704000,4900330141,IMS_INVT01,,WS BAGI,,,76698,
2024-07-17,B341A71005,CHAIN SPROCKET,,2024-07-17,-22,3,221,M1-22041.4300003938.3,PC,-9851614,4900330365,IMS_INVT01,,WS BAGI,,,76652,
2024-07-17,B341A71007,SCREW ROD,,2024-07-17,-11,1,221,M1-22041.4300003938.3,PC,-14458127,4900330365,IMS_INVT01,,WS BAGI,,,76652,
2024-07-17,B341A73012,CHAIN TENSIONER,,2024-07-17,-11,2,221,M1-22041.4300003938.3,PC,-9647000,4900330365,IMS_INVT01,,WS BAGI,,,76652,
2024-07-17,B50EB01039,LIVERY SIDEWALL KERETA MAKAN,,2024-07-17,-3,1,221,M1-22041.4300003938.3,PC,-22552500,4900330397,IMS_INVT01,,FINISHING INKA,,,76784,
2024-07-17,B50EB01044,LIVERY PINTU KERETA MAKAN,,2024-07-17,-12,2,221,M1-22041.4300003938.3,PC,-20880000,4900330397,IMS_INVT01,,FINISHING INKA,,,76784,
2024-07-17,B50EB01046,LIVERY SYMBOL MAKAN,,2024-07-17,-8,3,221,M1-22041.4300003938.3,PC,-534400,4900330397,IMS_INVT01,,FINISHING INKA,,,76784,
2024-07-17,D62QE0002#SVR,CAT SILVER SUS,,2024-07-17,-8.00,1,221,M1-22041.4300003938.3,L,-3880000,4900330393,IMS_INVT01,,WS BAGI,,,76680,
2024-07-17,A27RK3635H,ALUMINIUM EKSTRUSI (MOULDING H),,2024-07-17,-20,1,221,M1-22041.4300003938.4,STK,-2745286,4900330331,IMS_INVT01,,WS BAGI,,,76762,
2024-07-17,B50EB01040,LIVERY SIDEWALL KERETA POWER (P1),,2024-07-17,-8,1,221,M1-22041.4300003938.4,PC,-60140000,4900330396,IMS_INVT01,,FINISHING INKA,,,76785,
2024-07-17,B50EB01045,LIVERY PINTU KERETA POWER (P1),,2024-07-17,-8,2,221,M1-22041.4300003938.4,PC,-13920000,4900330396,IMS_INVT01,,FINISHING INKA,,,76785,
2024-07-17,B50EB01047,LIVERY SYMBOL PETIR,,2024-07-17,-8,3,221,M1-22041.4300003938.4,PC,-534400,4900330396,IMS_INVT01,,FINISHING INKA,,,76785,
2024-07-17,D51JC008014-H,KLEM HOSE / HOSE CLIP,,2024-07-17,-56,1,221,M1-22041.4300003938.4,PC,-105840,4900330416,IMS_INVT01,,WS BAGI,,,76868,
2024-07-17,D62QE0034#HB,PRIMER SURFACER EP PLUS 534 - 5068 + HAR,,2024-07-17,-200,1,221,M1-22041.4300003938.4,LTS,-18397728,4900330275,IMS_INVT01,,WS BAGI,,,76706,
2024-07-17,D66QG0000,LEM AICA AIBON,,2024-07-17,-30,1,221,M1-22041.4300003938.4,PC,-25846713,4900330395,IMS_INVT01,,FINISHING INKA,,,76769,
2024-07-17,B46BE020004,RIVET NUT,,2024-07-17,-32,1,221,M1-22041.9000000333,PC,-103200,4900330411,IMS_INVT01,,WS BAGI,,,76863,
2024-07-17,A11RF0015,ALUMINIUM PLATE,,2024-07-17,-2.00,1,221,M1-23003.9000000337,SHT,-1230727,4900330415,IMS_INVT01,,WS BAGI,,,76830,
2024-07-17,A11ZJ0020,Plate Alumunium,,2024-07-17,-1.00,2,221,M1-23003.9000000337,SHT,-785625,4900330415,IMS_INVT01,,WS BAGI,,,76830,
2024-07-17,A28TH12123,RUBBER SLIDING ENTRANCE DOOR,,2024-07-17,-42.00,1,221,M1-23003.9000000337,M,-3045000,4900330341,IMS_INVT01,,WS BAGI,,,76801,
2024-07-17,D68QG0002-SKN,DEMPUL SPOT PUTTY,,2024-07-17,-5,1,221,M1-23011.4300004437,TB,-202500,4900330360,IMS_INVT01,,WS BAGI,,,76778,
2024-07-17,D31WG0002,SOLAR,,2024-07-17,-1035.00,1,221,M9-20003.8000920003,L,-7038000,4900330361,IMS_INVT01,,,,,76728,
2024-07-17,D31WG0002,SOLAR,,2024-07-17,-3317.06,1,221,M9-20003.9000000001,L,-22556008,4900330343,IMS_INVT01,,,,,76723,
2024-07-17,D31WG0002,SOLAR,,2024-07-17,-4420.00,1,221,M9-22014.9000000083,L,-61623640,4900330362,IMS_INVT01,,,,,76725,
2024-07-17,A11BE0020D9098,STEEL PLATE,,2024-07-17,-6.00,2,221,M9-23002.9000000087,SHT,-13200000,4900330400,IMS_INVT01,,WS BAGI,,,76733,-
2024-07-17,A11BG0030D2116,STEEL PLATE,,2024-07-17,-3.00,1,221,M9-23002.9000000087,SHT,-4512750,4900330400,IMS_INVT01,,WS BAGI,,,76733,-
2024-07-17,A38ND2814020D,RAIL (MOUNTING RAIL),,2024-07-17,-42,1,221,M9-23002.9000000087,STK,-8610000,4900330332,IMS_INVT01,,KIRIM INKA,,,76732,
2024-07-17,A38ND2830020D,RAIL (MOUNTING RAIL),,2024-07-17,-40,3,221,M9-23002.9000000087,STK,-9920000,4900330332,IMS_INVT01,,KIRIM INKA,,,76732,
2024-07-17,A38ND4022050D,RAIL (MOUNTING RAIL),,2024-07-17,-26,2,221,M9-23002.9000000087,STK,-16120000,4900330332,IMS_INVT01,,KIRIM INKA,,,76732,
2024-07-17,B280I1800107,DECAL FORKLIFTS PROHIBITED BRADY,,2024-07-17,-20,11,221,M9-23002.9000000087,PC,-6880000,4900330413,IMS_INVT01,,FINISHING INKA,,,76846,
2024-07-17,B281I17021,DECAL AIR BRAKE APPLIED,,2024-07-17,-40,9,221,M9-23002.9000000087,PC,-1103513,4900330413,IMS_INVT01,,FINISHING INKA,,,76846,
2024-07-17,B281I18001,DECAL TARE 16000 kg,,2024-07-17,-40,7,221,M9-23002.9000000087,PC,-3680000,4900330413,IMS_INVT01,,FINISHING INKA,,,76846,
2024-07-17,B281I18002,"DECAL MAX LOAD 56,000 kg",,2024-07-17,-40,8,221,M9-23002.9000000087,PC,-5008000,4900330413,IMS_INVT01,,FINISHING INKA,,,76846,
2024-07-17,B281I18006,DECAL LEFT TO LOCK,,2024-07-17,-160,10,221,M9-23002.9000000087,PC,-5472000,4900330413,IMS_INVT01,,FINISHING INKA,,,76846,
2024-07-17,B281I18008,DECAL ON,,2024-07-17,-40,1,221,M9-23002.9000000087,PC,-1305799,4900330413,IMS_INVT01,,FINISHING INKA,,,76846,
2024-07-17,B281I18009,DECAL OFF,,2024-07-17,-40,2,221,M9-23002.9000000087,PC,-1303531,4900330413,IMS_INVT01,,FINISHING INKA,,,76846,
2024-07-17,B281I18010,DECAL LOCK,,2024-07-17,-109,3,221,M9-23002.9000000087,PC,-1084550,4900330413,IMS_INVT01,,FINISHING INKA,,,76846,
2024-07-17,B281I18011,DECAL OPEN,,2024-07-17,-160,4,221,M9-23002.9000000087,PC,-1592000,4900330413,IMS_INVT01,,FINISHING INKA,,,76846,
2024-07-17,B281I18012,DECAL ON,,2024-07-17,-40,5,221,M9-23002.9000000087,PC,-672000,4900330413,IMS_INVT01,,FINISHING INKA,,,76846,
2024-07-17,D30WD0002,PASIR GRID,,2024-07-17,-1000.00,1,221,M9-23002.9000000087,KG,-19883379,4900330337,IMS_INVT01,,WS BAGI,,,76764,
2024-07-17,D66UG0024-NCI,ISOLASI KERTAS,,2024-07-17,-96,1,221,M9-23002.9000000087,ROL,-460800,4900330279,IMS_INVT01,,WS BAGI,,,76720,
2024-07-17,D66UI5050,"TAPE, REFLECTIVE WHITE, 50 WIDTH",,2024-07-17,-1,6,221,M9-23002.9000000087,ROL,-1000000,4900330413,IMS_INVT01,,FINISHING INKA,,,76846,
2024-07-17,D31WG0002,SOLAR,,2024-07-17,-110.00,1,221,M9-23003.9000000097,L,-1466300,4900330358,IMS_INVT01,,,,,76726,
2024-07-18,B51HSPFN200,SOCKET 2,,2024-07-18,-4,1,221,M0-22001.9000000006,PC,-140000,4900330517,IMS_INVT01,,,,,76811,
2024-07-18,B51HSPFR300,"SOCKET 3""",,2024-07-18,-5,2,221,M0-22001.9000000006,PC,-50000,4900330517,IMS_INVT01,,,,,76811,
2024-07-18,B52TO01007,POWER SUPPLY,,2024-07-18,-7,3,221,M0-22001.9000000006,PC,-884406,4900330517,IMS_INVT01,,,,,76811,
2024-07-18,B98FA01001,NOZZLE AUTOMATIC,,2024-07-18,-1,4,221,M0-22001.9000000006,PC,-850000,4900330517,IMS_INVT01,,,,,76811,
2024-07-18,B561G13005,MR HOSE COUPLING FOR INTERCAR,,2024-07-18,-1,1,221,M1-22002.4500010030,SET,-1467000,4900330518,IMS_INVT01,,,,,76794,
2024-07-18,B305P54005R,WINDOW GLASS 2 (RIGHT),,2024-07-18,-1,1,221,M1-22009.4300004392,PC,-874155,4900330508,IMS_INVT01,,,,,76806,
2024-07-18,B48BC0137,Axle Box,,2024-07-18,-32,1,221,M1-22026.9000000028,SET,-573024000,4900330531,IMS_INVT01,,,,,76908,
2024-07-18,B48BD5601,Motorized wheelset,,2024-07-18,-4,2,221,M1-22026.9000000028,SET,-3271456000,4900330531,IMS_INVT01,,,,,76908,
2024-07-18,B48BD5602,Trailer wheelset,,2024-07-18,-8,3,221,M1-22026.9000000028,SET,-730792000,4900330531,IMS_INVT01,,,,,76908,
2024-07-18,B48BB3905,BEARING,,2024-07-18,-48,1,221,M1-22026.9000000029,PC,-896880000,4900330535,IMS_INVT01,,,,,76910,
2024-07-18,D65SW02000#TBG,GAS TABUNG,,2024-07-18,-90,1,221,M1-22039.4300003920,TB,-13587615,4900330523,IMS_INVT01,,,,,76885,
2024-07-18,D65SW02000#TBG,GAS TABUNG,,2024-07-18,-304,1,221,M1-22039.4300003920,TB,-45895943,4900330522,IMS_INVT01,,,,,76888,
2024-07-18,D65SW0350#TBG,GAS TABUNG,,2024-07-18,-10,1,221,M1-22039.4300003920,TB,-8443335,4900330572,IMS_INVT01,,,,,76892,
2024-07-18,D84TA7141,SEPATU BOOT UK. 41,,2024-07-18,-1,1,221,M1-22039.4300003920,PAS,-75000,4900330617,IMS_INVT01,,WS BAGI,,,76986,
2024-07-18,B52TE6060,Motor Traksi,,2024-07-18,-4,1,221,M1-22040.4300003935,SET,-2946216000,4900330538,IMS_INVT01,,,,,76911,
2024-07-18,B55AA03250,RUBBER MOUNTING,,2024-07-18,-8,1,221,M1-22040.8000122040,PC,-18000000,4900330479,IMS_INVT01,,,,,76901,
2024-07-18,A10UB01080,SARINGAN NYLON MESH,,2024-07-18,-12.00,1,221,M1-22041.4300003938,M,-468000,4900330500,IMS_INVT01,,,,,76939,
2024-07-18,D09TE10002,KAIN FILTER,,2024-07-18,-200,1,221,M1-22041.4300003938,PC,-1275000,4900330555,IMS_INVT01,,FINISHING INKA,,,76940,
2024-07-18,D31WG0002,SOLAR,,2024-07-18,-60.00,1,221,M1-22041.4300003938,L,-765291,4900330564,IMS_INVT01,,,,,76960,
2024-07-18,D31WG0002,SOLAR,,2024-07-18,-70.00,1,221,M1-22041.4300003938,L,-892840,4900330501,IMS_INVT01,,WS BAGI,,,76875,
2024-07-18,D31WG0003,MINYAK TANAH,,2024-07-18,-10000.00,1,221,M1-22041.4300003938,L,-164870000,4900330549,IMS_INVT01,,,,,76915,
2024-07-18,D62QE0097,WHITE CONTRAST PAINT,,2024-07-18,-60,1,221,,CAN,-5160000,4900330609,IMS_INVT01,,WS INKA,,3000496,76967,
2024-07-18,D62QE0098,7HF,,2024-07-18,-60,2,221,,CAN,-5160000,4900330609,IMS_INVT01,,WS INKA,,3000496,76967,
2024-07-18,D65SW0116,CRADLE OKSIGEN,,2024-07-18,-1,2,221,M1-22041.4300003938,SET,-1879754,4900330571,IMS_INVT01,,WS BAGI,,,76968,
2024-07-18,D65SW0116,CRADLE OKSIGEN,,2024-07-18,-16,1,221,,SET,-29507468,4900330520,IMS_INVT01,,,,,76881,
2024-07-18,D65SW02000,GAS TABUNG,,2024-07-18,-7770.00,2,221,M1-22041.4300003938,KG,-31779300,4900330520,IMS_INVT01,,,,,76881,
2024-07-18,D65SW02000#TBG,GAS TABUNG,,2024-07-18,-600,3,221,M1-22041.4300003938,TB,-88680000,4900330520,IMS_INVT01,,,,,76881,
2024-07-18,D65SW040826#TBG,GAS TABUNG,,2024-07-18,-715,4,221,M1-22041.4300003938,TB,-110825000,4900330520,IMS_INVT01,,,,,76881,
2024-07-18,D65SW0694,CRADLE NITROGEN PURITY 5.0,,2024-07-18,-1,1,221,M1-22041.4300003938,SET,-2000000,4900330571,IMS_INVT01,,WS BAGI,,,76968,
2024-07-18,D67UK01003,SABUN COLEK,,2024-07-18,-9.00,1,221,M1-22041.4300003938,KG,-405000,4900330488,IMS_INVT01,,FINISHING INKA,,,76876,
2024-07-18,D67UK01005,MAMA LEMON,,2024-07-18,-6,2,221,M1-22041.4300003938,PAC,-90000,4900330488,IMS_INVT01,,FINISHING INKA,,,76876,
2024-07-18,D68QG0005,DEMPUL DANAGLOSS PLOYSTER PUTTY,,2024-07-18,-24.00,1,221,M1-22041.4300003938,KG,-904800,4900330474,IMS_INVT01,,WS BAGI,,,76874,
2024-07-18,D69RL030824,"KAWAT LAS GTAW ER 308 L Dia. 2,4mm",,2024-07-18,-20.00,1,221,,KG,-2280000,4900330570,IMS_INVT01,,WS BAGI,,3000497,76924,
2024-07-18,D70RM700612-HUA,KAWAT LAS AWS ER70S-6 1.2MM 15KG/ROL,,2024-07-18,-3240.00,1,221,,KG,-63180000,4900330610,IMS_INVT01,,FABRIKASI INKA,,3000497,76942,
2024-07-18,D98ZB031802,FIBER LASER PROTECTIVE WINDOW,,2024-07-18,-10,1,221,M1-22041.4300003938,PC,-1100000,4900330612,IMS_INVT01,,FABRIKASI INKA,,,76966,
2024-07-18,A10TH0002,RUBBER SHEET,,2024-07-18,-1.00,1,221,M1-22041.4300003938.1,SHT,-259000,4900330623,IMS_INVT01,,WS BAGI,,,76990,
2024-07-18,A28RK74014,CROSS SECTION FRAME LUGGAGE PROFILE,,2024-07-18,-50,1,221,M1-22041.4300003938.1,STK,-44951890,4900330503,IMS_INVT01,,WS BAGI,,,76787,
2024-07-18,B213K72001002,CROSS BEAM,,2024-07-18,-88,1,221,M1-22041.4300003938.1,PC,-33264000,4900330489,IMS_INVT01,,FABRIKASI INKA,,,76873,
2024-07-18,B213K72001003,CROSS BEAM,,2024-07-18,-16,2,221,M1-22041.4300003938.1,PC,-4880000,4900330489,IMS_INVT01,,FABRIKASI INKA,,,76873,
2024-07-18,B213K72001004,SIDE SILL,,2024-07-18,-16,3,221,M1-22041.4300003938.1,PC,-339603264,4900330489,IMS_INVT01,,FABRIKASI INKA,,,76873,
2024-07-18,B213K72001005,GUSSET,,2024-07-18,-208,4,221,M1-22041.4300003938.1,PC,-6864000,4900330489,IMS_INVT01,,FABRIKASI INKA,,,76873,
2024-07-18,B213K72001010,CROSS BEAM,,2024-07-18,-32,5,221,M1-22041.4300003938.1,PC,-27648000,4900330489,IMS_INVT01,,FABRIKASI INKA,,,76873,
2024-07-18,B213K72001012,CROSS BEAM,,2024-07-18,-88,6,221,M1-22041.4300003938.1,PC,-106040000,4900330489,IMS_INVT01,,FABRIKASI INKA,,,76873,
2024-07-18,B213K72001013,CROSS BEAM,,2024-07-18,-88,7,221,M1-22041.4300003938.1,PC,-106040000,4900330489,IMS_INVT01,,FABRIKASI INKA,,,76873,
2024-07-18,B213K72001014,TAPPIING FRAME,,2024-07-18,-32,8,221,M1-22041.4300003938.1,PC,-544000,4900330489,IMS_INVT01,,FABRIKASI INKA,,,76873,
2024-07-18,B41BE1204015,CSK CHD SCREW (JF),,2024-07-18,-1000,1,221,M1-22041.4300003938.1,PC,-480000,4900330606,IMS_INVT01,,WS BAGI,,,76974,
2024-07-18,B43BE010008,HEX NUT,,2024-07-18,-2000,1,221,M1-22041.4300003938.1,PC,-1276343,4900330607,IMS_INVT01,,WS BAGI,,,76963,
2024-07-18,B51NDQAW300S,ELBOW WELDED 90 SHORT,,2024-07-18,-20,1,221,M1-22041.4300003938.1,PC,-3633675,4900330421,IMS_INVT01,,WS BAGI,,,76872,
2024-07-18,BACI2001000,Casing AC Assy,,2024-07-18,-10,1,221,M1-22041.4300003938.1,UN,-500000000,4900330476,IMS_INVT01,,,,,76878,
2024-07-18,BACI2001104,RUBBER STRIP SUPPLY AIR,,2024-07-18,-5,1,221,M1-22041.4300003938.1,PC,-821000,4900330611,IMS_INVT01,,FINISHING INKA,,,76978,
2024-07-18,D31WG0003,MINYAK TANAH,,2024-07-18,-5000.00,1,221,M1-22041.4300003938.1,L,-95950000,4900330548,IMS_INVT01,,,,,76914,
2024-07-18,D63SAP1204,KF WHEEL,,2024-07-18,-100,1,221,M1-22041.4300003938.1,PC,-11901398,4900330614,IMS_INVT01,,WS BAGI,,,76973,
2024-07-18,A11AB0023,STEEL PLATE,,2024-07-18,-1.00,1,221,M1-22041.4300003938.2,SHT,-827331,4900330422,IMS_INVT01,,WS BAGI,,,76871,
2024-07-18,A11AB0032,STEEL PLATE,,2024-07-18,-2.00,2,221,M1-22041.4300003938.2,SHT,-2360000,4900330422,IMS_INVT01,,WS BAGI,,,76871,
2024-07-18,A28TH0032,KARET SPONGE KOTAK 20 X 30MM (WTA),,2024-07-18,-200.00,1,221,M1-22041.4300003938.2,M,-7600000,4900330502,IMS_INVT01,,WS BAGI,,,76716,
2024-07-18,B314A17011,Box stop blok,,2024-07-18,-11,1,221,M1-22041.4300003938.2,SET,-13200000,4900330513,IMS_INVT01,,WS BAGI,,,76934,
2024-07-18,B342A73003001,PIN,,2024-07-18,-44,1,221,M1-22041.4300003938.2,PC,-4602400,4900330514,IMS_INVT01,,WS BAGI,,,76655,
2024-07-18,B342A73003002,PIN,,2024-07-18,-11,2,221,M1-22041.4300003938.2,PC,-1122194,4900330514,IMS_INVT01,,WS BAGI,,,76655,
2024-07-18,B342A73003003,PIN,,2024-07-18,-11,3,221,M1-22041.4300003938.2,PC,-1678943,4900330514,IMS_INVT01,,WS BAGI,,,76655,
2024-07-18,B342A73003004,PIN,,2024-07-18,-66,4,221,M1-22041.4300003938.2,PC,-4352077,4900330514,IMS_INVT01,,WS BAGI,,,76655,
2024-07-18,B342A73003005,PIN,,2024-07-18,-11,5,221,M1-22041.4300003938.2,PC,-779700,4900330514,IMS_INVT01,,WS BAGI,,,76655,
2024-07-18,B342A73003007,PIN,,2024-07-18,-11,6,221,M1-22041.4300003938.2,PC,-1210122,4900330514,IMS_INVT01,,WS BAGI,,,76655,
2024-07-18,B342A73003008,PIN,,2024-07-18,-22,7,221,M1-22041.4300003938.2,PC,-1960378,4900330514,IMS_INVT01,,WS BAGI,,,76655,
2024-07-18,D64QF00002,THINNER CUCI,,2024-07-18,-200.00,1,221,M1-22041.4300003938.2,L,-3320000,4900330569,IMS_INVT01,,,,,76907,
2024-07-18,D66UG0048-NCI,ISOLASI KERTAS,,2024-07-18,-480,1,221,M1-22041.4300003938.2,ROL,-5280000,4900330485,IMS_INVT01,,FINISHING INKA,,,76880,
2024-07-18,D66UG0310,SINGLE FOAM TAPE (CONTRIBEN) 3M,,2024-07-18,-200,2,221,M1-22041.4300003938.2,ROL,-15800000,4900330485,IMS_INVT01,,FINISHING INKA,,,76880,
