Posting Date,Material,Material Description,Purchase Order,Document Date,Qty in Un. of Entry,Item,Movement Type,WBS Element,Unit of Entry,Item,Amount in LC,Material Document,User Name,Document Header Text,Reference,Order,Vendor,Reservation,Batch,WBS Element
2024-02-22,B50CE0102,DOWNLIGHT,,2024-02-22,-52,0,221,M9-24001.9000000342,PC,1,-6240000,4900307626,IMS_INVT01,,,,,65137,,M9-24001.9000000342
2024-02-22,B50CF01002,SHOWER SPRAY,,2024-02-22,-28,0,221,M9-24001.9000000342,PC,1,-17500000,4900307628,IMS_INVT01,,WS. BAGI,,,65139,,M9-24001.9000000342
2024-02-22,B50DC0102,GANTUNGAN PAKAIAN,,2024-02-22,-28,0,221,M9-24001.9000000342,PC,2,-6860000,4900307628,IMS_INVT01,,WS. BAGI,,,65139,,M9-24001.9000000342
2024-02-22,B50DD0101,HANDRAIL / GRAB BAR BELOK STAINLESS,,2024-02-22,-28,0,221,M9-24001.9000000342,PC,1,-7000000,4900307627,IMS_INVT01,,WS. BAGI,,,65138,,M9-24001.9000000342
2024-02-22,B50DF0101,EXHAUST FAN,,2024-02-22,-46,0,221,M9-24001.9000000342,PC,1,-23920000,4900307632,IMS_INVT01,,,,,65140,,M9-24001.9000000342
2024-02-22,B50DH0004,TISSUE DISPENSER,,2024-02-22,-20,0,221,M9-24001.9000000342,PC,3,-10680000,4900307632,IMS_INVT01,,,,,65140,,M9-24001.9000000342
2024-02-22,B52TE73002,LED STRIP,,2024-02-22,-2.00,0,221,M9-24001.9000000342,M,8,-66000,4900307632,IMS_INVT01,,,,,65140,,M9-24001.9000000342
2024-02-22,D04TD2034,SELANG BENING BERSERAT,,2024-02-22,-20.00,0,221,M9-24001.9000000342,M,7,-644000,4900307632,IMS_INVT01,,,,,65140,,M9-24001.9000000342
2024-02-22,D63SA1000,WATER PROOF,,2024-02-22,-200.00,0,221,M9-24001.9000000342,SHT,1,-850000,4900307751,IMS_INVT01,,WS. BAGI,,,65201,,M9-24001.9000000342
2024-02-23,A07DU02010,LOAD CHAIN POWERTEC G80 10mm,,2024-02-23,-2.00,0,221,M1-22041.4300003938,M,1,-451000,4900308005,IMS_INVT01,,WS BAGI,,,65215,,M1-22041.4300003938
2024-02-23,A10XU0080,ACRYLIC,,2024-02-23,-20.00,0,221,M1-22041.4300003938,SHT,1,-32000000,4900307942,IMS_INVT01,,FINISHING WS.INK,,,65293,,M1-22041.4300003938
2024-02-23,A11AB0090,STEEL PLATE,,2024-02-23,-2.00,0,221,M1-22041.4300003938,SHT,1,-5501300,4900308007,IMS_INVT01,,WS. BAGI,,,64742,,M1-22041.4300003938
2024-02-23,A11AB0150,STEEL PLATE,,2024-02-23,-3.00,0,221,M1-22041.4300003938,SHT,2,-15270000,4900308012,IMS_INVT01,,FABRIKASI WS.INK,,,63663,,M1-22041.4300003938
2024-02-23,A11AB0200,STEEL PLATE,,2024-02-23,-2.00,0,221,M1-22041.4300003938,SHT,2,-12647928,4900308014,IMS_INVT01,,FABRIKASI WS.INK,,,63663,,M1-22041.4300003938
2024-02-23,A11AE0016,STEEL PLATE,,2024-02-23,-5.00,0,221,M1-22041.4300003938,SHT,1,-2760000,4900308002,IMS_INVT01,,FABRIKASI WS.INK,,,64762,,M1-22041.4300003938
2024-02-23,A11ND0015,PLATE SUS 304 FINISH 2B,,2024-02-23,-6.00,0,221,M1-22041.4300003938,SHT,3,-8116964,4900308007,IMS_INVT01,,WS. BAGI,,,64742,,M1-22041.4300003938
2024-02-23,A11ND0020,STEEL PLATE,,2024-02-23,-13.00,0,221,M1-22041.4300003938,SHT,2,-23417720,4900308007,IMS_INVT01,,WS. BAGI,,,64742,,M1-22041.4300003938
2024-02-23,A11RF0030,PLATE ALLUMINIUM,,2024-02-23,-2.00,0,221,M1-22041.4300003938,SHT,1,-2332000,4900307977,IMS_INVT01,,FABRIKASI WS.INK,,,65145,,M1-22041.4300003938
2024-02-23,A11ZJ0020,Plate Alumunium,,2024-02-23,-2.00,0,221,M1-22041.4300003938,SHT,1,-1569919,4900307979,IMS_INVT01,,FABRIKASI WS.INK,,,65159,,M1-22041.4300003938
2024-02-23,A15AB0050,ROUND BAR,,2024-02-23,-19,0,221,M1-22041.4300003938,STK,1,-316472,4900308003,IMS_INVT01,,FABRIKASI WS.INK,,,64638,,M1-22041.4300003938
2024-02-23,A15AB0050,ROUND BAR,,2024-02-23,-2,0,221,M1-22041.4300003938,STK,2,-33313,4900308002,IMS_INVT01,,FABRIKASI WS.INK,,,64762,,M1-22041.4300003938
2024-02-23,A15ND0100,ROUND BAR,,2024-02-23,-2,0,221,M1-22041.4300003938,STK,5,-354035,4900308014,IMS_INVT01,,FABRIKASI WS.INK,,,63663,,M1-22041.4300003938
2024-02-23,A15ND0160,ROUND BAR,,2024-02-23,-4,0,221,M1-22041.4300003938,STK,4,-1761571,4900308014,IMS_INVT01,,FABRIKASI WS.INK,,,63663,,M1-22041.4300003938
2024-02-23,A15PC0650,ROUND BAR,,2024-02-23,-6,0,221,M1-22041.4300003938,STK,1,-21914317,4900307898,IMS_INVT01,,VENDOR/SUBCONT,,,65326,,M1-22041.4300003938
2024-02-23,A16GL0340L-S80,"STEEL PIPE 1""",,2024-02-23,-86,0,221,M1-22041.4300003938,STK,3,-94219366,4900308014,IMS_INVT01,,FABRIKASI WS.INK,,,63663,,M1-22041.4300003938
2024-02-23,A16ND0320-020#MR,STEEL PIPE ORNAMEN,,2024-02-23,-30,0,221,M1-22041.4300003938,STK,1,-19376552,4900307903,IMS_INVT01,,FINISHING INKA,,,65275,,M1-22041.4300003938
2024-02-23,A16ND0340L-S80,"STEEL PIPE 1""",,2024-02-23,-46,0,221,M1-22041.4300003938,STK,1,-103468289,4900308014,IMS_INVT01,,FABRIKASI WS.INK,,,63663,,M1-22041.4300003938
2024-02-23,A16ND0763L-S80,"STEEL PIPE 2 1/2""",,2024-02-23,-16,0,221,M1-22041.4300003938,STK,1,-119200000,4900308012,IMS_INVT01,,FABRIKASI WS.INK,,,63663,,M1-22041.4300003938
2024-02-23,A16ZD0310G-016,STEEL PIPE CONDUIT,,2024-02-23,-12,0,221,M1-22041.4300003938,STK,2,-2904000,4900308003,IMS_INVT01,,FABRIKASI WS.INK,,,64638,,M1-22041.4300003938
2024-02-23,C79JB03038,CLEVIS GRAB HOOK,,2024-02-23,-2,0,221,M1-22041.4300003938,PC,3,-220000,4900308005,IMS_INVT01,,WS BAGI,,,65215,,M1-22041.4300003938
2024-02-23,C96JS04032,SHACKLE OMEGA,,2024-02-23,-4,0,221,M1-22041.4300003938,PC,2,-404000,4900308005,IMS_INVT01,,WS BAGI,,,65215,,M1-22041.4300003938
2024-02-23,D31WG0002,SOLAR,,2024-02-23,-70.00,0,221,M1-22041.4300003938,L,1,-912869,4900307968,IMS_INVT01,,WS. BAGI,,,65376,,M1-22041.4300003938
2024-02-23,D31WG0002,SOLAR,,2024-02-23,-40.00,0,221,M1-22041.4300003938,L,1,-521639,4900307955,IMS_INVT01,,JERUK GULUNG,,,65297,,M1-22041.4300003938
2024-02-23,D66UG0048-NCI,ISOLASI KERTAS,,2024-02-23,-96,0,221,M1-22041.4300003938,ROL,1,-1056000,4900307959,IMS_INVT01,,WS. BAGI,,,65295,,M1-22041.4300003938
2024-02-23,D66UI05002,3M 9080 DOUBLE COATED TAPE,,2024-02-23,-100,0,221,M1-22041.4300003938,ROL,1,-11529338,4900308010,IMS_INVT01,,WS. INKA,,,65381,,M1-22041.4300003938
2024-02-23,D67WE0002,COMPOUND RUBBING,,2024-02-23,-6,0,221,M1-22041.4300003938,PC,1,-274266,4900307969,IMS_INVT01,,WS. BAGI,,,65261,,M1-22041.4300003938
2024-02-23,D68QH255-206#BCF,SIKAFLEX 255 BLACK FC,,2024-02-23,-260,0,221,M1-22041.4300003938,SAU,1,-32500000,4900307970,IMS_INVT01,,WS. BAGI,,,65380,,M1-22041.4300003938
2024-02-23,D68ZB2312,HONEY WAX,,2024-02-23,-24,0,221,M1-22041.4300003938,CAN,1,-3783792,4900307957,IMS_INVT01,,WS. BAGI,,,65296,,M1-22041.4300003938
2024-02-23,D70RM700624,KAWAT LAS AWS ER70S-6 2.4MM x 1000 MM,,2024-02-23,-50.00,0,221,M1-22041.4300003938,KG,1,-1750000,4900307976,IMS_INVT01,,WS. BAGI,,3000497,64920,,
2024-02-23,D84TA40203,REFIL RESPIRATOR,,2024-02-23,-24,0,221,M1-22041.4300003938,PC,1,-705600,4900307971,IMS_INVT01,,WS. BAGI,,,65371,,M1-22041.4300003938
2024-02-23,A10XI02220,SUBDUE,,2024-02-23,-90.00,0,221,M1-22041.4300003938.1,SHT,1,-241941176,4900307995,IMS_INVT01,,FINISHING WS.INK,,,64986,,M1-22041.4300003938.1
2024-02-23,A17AB015030015,HOLLOW,,2024-02-23,-100,0,221,M1-22041.4300003938.1,STK,1,-9673964,4900307842,IMS_INVT01,,WS. BAGI,,,65274,,M1-22041.4300003938.1
2024-02-23,A28TH0012,RUBBER OPENING TRIM (AC),,2024-02-23,-200.00,0,221,M1-22041.4300003938.1,M,1,-3200000,4900307951,IMS_INVT01,,WS BAGI,,,65321,,M1-22041.4300003938.1
2024-02-23,B41BE1204025,CSK CHD SCREW (JF),,2024-02-23,-5000,0,221,M1-22041.4300003938.1,PC,1,-2350222,4900307841,IMS_INVT01,,WS. BAGI,,,65279,,M1-22041.4300003938.1
2024-02-23,B50AC202120,HINGE,,2024-02-23,-60,0,221,M1-22041.4300003938.1,PC,1,-717000,4900307975,IMS_INVT01,,WS. BAGI,,,65394,,M1-22041.4300003938.1
2024-02-23,B50AC20500#DK,HINGE,,2024-02-23,-24,0,221,M1-22041.4300003938.1,PC,1,-1248000,4900307974,IMS_INVT01,,WS. BAGI,,,65395,,M1-22041.4300003938.1
2024-02-23,B51NDPWG012,"ELBOW JOINT 1/2""",,2024-02-23,-42,0,221,M1-22041.4300003938.1,PC,3,-678536,4900307961,IMS_INVT01,,FINISHING WS.INK,,,65298,,M1-22041.4300003938.1
2024-02-23,B51NDQWG100,"TEE JOINT 1""",,2024-02-23,-56,0,221,M1-22041.4300003938.1,PC,2,-3149545,4900307961,IMS_INVT01,,FINISHING WS.INK,,,65298,,M1-22041.4300003938.1
2024-02-23,B51NDQWR012,"TEE JOINT 1/2""",,2024-02-23,-22,0,221,M1-22041.4300003938.1,PC,4,-578937,4900307961,IMS_INVT01,,FINISHING WS.INK,,,65298,,M1-22041.4300003938.1
2024-02-23,B51PGDHR012#GL,"DOUBLE NIPPLE 1/2""",,2024-02-23,-450,0,221,M1-22041.4300003938.1,PC,1,-3227180,4900307844,IMS_INVT01,,WS. BAGI,,,65290,,M1-22041.4300003938.1
2024-02-23,B51PGQWR012#GL,"TEE JOINT 1/2""",,2024-02-23,-500,0,221,M1-22041.4300003938.1,PC,1,-5503440,4900307843,IMS_INVT01,,WS. BAGI,,,65287,,M1-22041.4300003938.1
2024-02-23,B561K74001035,U BOLT 2,,2024-02-23,-220,0,221,M1-22041.4300003938.1,PC,1,-2640000,4900307961,IMS_INVT01,,FINISHING WS.INK,,,65298,,M1-22041.4300003938.1
2024-02-23,B701K74050,DOOR - HINGE BIFOLDING,,2024-02-23,-20,0,221,M1-22041.4300003938.1,SET,1,-27300000,4900307966,IMS_INVT01,,WS. BAGI,,,65269,,M1-22041.4300003938.1
2024-02-23,B762A17005,Folding Seat,,2024-02-23,-22,0,221,M1-22041.4300003938.1,PC,1,-44886111,4900307946,IMS_INVT01,,WS BAGI,,,65323,,M1-22041.4300003938.1
2024-02-23,D51JC016032-H,KLEM HOSE / HOSE CLIP,,2024-02-23,-72,0,221,M1-22041.4300003938.1,PC,1,-280800,4900307972,IMS_INVT01,,FINISHING WS.INK,,,65375,,M1-22041.4300003938.1
2024-02-23,D62QE0153#HB,PRIMER SURFACER EP PLUS GREY 21,,2024-02-23,-720,0,221,M1-22041.4300003938.1,LTS,1,-68400000,4900308000,IMS_INVT01,,FINISHING WS.INK,,,65211,,M1-22041.4300003938.1
2024-02-23,D64QF00002,THINNER CUCI,,2024-02-23,-400.00,0,221,M1-22041.4300003938.1,L,2,-6640000,4900308000,IMS_INVT01,,FINISHING WS.INK,,,65211,,M1-22041.4300003938.1
2024-02-23,D64QF00002,THINNER CUCI,,2024-02-23,-400.00,0,221,M1-22041.4300003938.1,L,2,-6640000,4900308016,IMS_INVT01,,FINISHING WS.INK,,,65403,,M1-22041.4300003938.1
2024-02-23,D64QF00007-DNP,THINNER DANAGLOSS PU,,2024-02-23,-300.00,0,221,M1-22041.4300003938.1,L,1,-10800000,4900308016,IMS_INVT01,,FINISHING WS.INK,,,65403,,M1-22041.4300003938.1
2024-02-23,D64QF00007-DNP,THINNER DANAGLOSS PU,,2024-02-23,-200.00,0,221,M1-22041.4300003938.1,L,3,-7200000,4900308000,IMS_INVT01,,FINISHING WS.INK,,,65211,,M1-22041.4300003938.1
2024-02-23,D66QG0000,LEM AICA AIBON,,2024-02-23,-60,0,221,M1-22041.4300003938.1,PC,1,-52208350,4900307964,IMS_INVT01,,FINISHING WS.INK,,,65324,,M1-22041.4300003938.1
2024-02-23,D67UK01002,MAJUN,,2024-02-23,-50.00,0,221,M1-22041.4300003938.1,KG,1,-825000,4900307950,IMS_INVT01,,WS BAGI,,,65262,,M1-22041.4300003938.1
2024-02-23,D99TD00007,PLASTIK MIKA,,2024-02-23,-10,0,221,M1-22041.4300003938.1,ROL,1,-2550000,4900307958,IMS_INVT01,,WS. BAGI,,,65294,,M1-22041.4300003938.1
2024-02-23,A09TA0050,ARMAFLEX,,2024-02-23,-50.00,0,221,M1-22041.4300003938.2,SHT,1,-60500000,4900307949,IMS_INVT01,,WS BAGI,,,65167,,M1-22041.4300003938.2
2024-02-23,A10XV1040D8#9001,ACP,,2024-02-23,-200.00,0,221,M1-22041.4300003938.2,SHT,1,-185200000,4900308008,IMS_INVT01,,WS. BAGI,,,65328,,M1-22041.4300003938.2
2024-02-23,A11MH0045,STEEL PLATE,,2024-02-23,-16.00,0,221,M1-22041.4300003938.2,SHT,3,-40112222,4900307941,IMS_INVT01,,FABRIKASI WS.INK,,,64729,,M1-22041.4300003938.2
2024-02-23,A11ND0030,STEEL PLATE,,2024-02-23,-1.00,0,221,M1-22041.4300003938.2,SHT,2,-2609058,4900307941,IMS_INVT01,,FABRIKASI WS.INK,,,64729,,M1-22041.4300003938.2
2024-02-23,A16HS0605L-S40,"STEEL PIPE 2""",,2024-02-23,-8,0,221,M1-22041.4300003938.2,STK,1,-7902857,4900307941,IMS_INVT01,,FABRIKASI WS.INK,,,64729,,M1-22041.4300003938.2
2024-02-23,A68ZB2001,RESIN FRP,,2024-02-23,-4500.00,0,221,M1-22041.4300003938.2,KG,3,-149625000,4900307967,IMS_INVT01,,WS. BAGI,,,65235,,M1-22041.4300003938.2
2024-02-23,A68ZB2160,THINNER FRP,,2024-02-23,-160.00,0,221,M1-22041.4300003938.2,L,6,-4842720,4900307967,IMS_INVT01,,WS. BAGI,,,65235,,M1-22041.4300003938.2
2024-02-23,A68ZB22141-TEXL,GELCOAT,,2024-02-23,-900.00,0,221,M1-22041.4300003938.2,KG,2,-42706800,4900307967,IMS_INVT01,,WS. BAGI,,,65235,,M1-22041.4300003938.2
2024-02-23,A68ZB3300,CSM 300,,2024-02-23,-324.00,0,221,M1-22041.4300003938.2,KG,1,-7239456,4900307967,IMS_INVT01,,WS. BAGI,,,65235,,M1-22041.4300003938.2
2024-02-23,B51BRNJR300-O,BALLCOCK / BALL VALVE,,2024-02-23,-10,0,221,M1-22041.4300003938.2,PC,1,-15628701,4900307963,IMS_INVT01,,WS. BAGI,,,65333,,M1-22041.4300003938.2
2024-02-23,B51NDDHG012,DOUBLE NIPPLE 1/2,,2024-02-23,-22,0,221,M1-22041.4300003938.2,PC,2,-386847,4900307937,IMS_INVT01,,FINISHING WS.INK,,,65370,,M1-22041.4300003938.2
2024-02-23,B51NDPWG012,"ELBOW JOINT 1/2""",,2024-02-23,-77,0,221,M1-22041.4300003938.2,PC,1,-1225840,4900307937,IMS_INVT01,,FINISHING WS.INK,,,65370,,M1-22041.4300003938.2
2024-02-23,D68ZB2185,STYRENE MONOMER (SM),,2024-02-23,-185.00,0,221,M1-22041.4300003938.2,KG,4,-5182035,4900307967,IMS_INVT01,,WS. BAGI,,,65235,,M1-22041.4300003938.2
2024-02-23,D68ZB23997#CR,PIGMENT HCA CREAM,,2024-02-23,-150.00,0,221,M1-22041.4300003938.2,KG,5,-31318350,4900307967,IMS_INVT01,,WS. BAGI,,,65235,,M1-22041.4300003938.2
2024-02-23,B662A18302018,GLASS FOR SWING ENTRANCE DOOR,,2024-02-23,-3,0,221,M1-22041.4300003938.3,PC,1,-996266,4900307952,IMS_INVT01,,WS BAGI,,,65265,,M1-22041.4300003938.3
2024-02-23,D65SW0350#TBG,GAS TABUNG,,2024-02-23,-1,0,221,M9-23002.9000000087,TB,1,-861333,4900307846,IMS_INVT01,,WS. BAGI,,,65292,,M9-23002.9000000087
2024-02-23,A10TI0090#01,MULTIPLEK,,2024-02-23,-10.00,0,221,M9-24001.9000000342,SHT,1,-1150000,4900308009,IMS_INVT01,,WS. BAGI,,,65386,,M9-24001.9000000342
2024-02-23,C79GL0002L-SK,SEAL GUN MANUAL,,2024-02-23,-6,0,221,M9-24001.9000000342,PC,4,-1200000,4900307965,IMS_INVT01,,WS. BAGI,,,65338,,M9-24001.9000000342
2024-02-23,C94DC9553-MKT,MESIN GERINDA LISTRIK,,2024-02-23,-3,0,221,M9-24001.9000000342,PC,2,-2265000,4900307965,IMS_INVT01,,WS. BAGI,,,65338,,M9-24001.9000000342
2024-02-23,C94KN0002-BOS,MESIN BOR LISRIK PORTABLE,,2024-02-23,-3,0,221,M9-24001.9000000342,SET,1,-4500000,4900307965,IMS_INVT01,,WS. BAGI,,,65338,,M9-24001.9000000342
2024-02-23,C94KN1630-MKT,MESIN BOR LISTRIK,,2024-02-23,-3,0,221,M9-24001.9000000342,UN,3,-3450000,4900307965,IMS_INVT01,,WS. BAGI,,,65338,,M9-24001.9000000342
2024-02-24,A11AB0045,STEEL PLATE,,2024-02-24,-5.00,0,221,M1-22041.4300003938,SHT,1,-7664369,4900308022,IMS_INVT01,,WS. BAGI,,,65407,,M1-22041.4300003938
2024-02-24,A16ND0318-020#MR,STEEL PIPE ORNAMEN,,2024-02-24,-2,0,221,M1-22041.4300003938,STK,1,-1348000,4900308050,IMS_INVT01,,WS. BAGI,,,65418,,M1-22041.4300003938
2024-02-24,D31WG0001,BENSIN,,2024-02-24,-200.00,0,221,M1-22041.4300003938,L,3,-3400000,4900308025,IMS_INVT01,,,,,65405,,M1-22041.4300003938
2024-02-24,D62QE0034#HB,PRIMER SURFACER EP PLUS 534 - 5068 + HAR,,2024-02-24,-100,0,221,M1-22041.4300003938,LTS,1,-7410000,4900308025,IMS_INVT01,,,,,65405,,M1-22041.4300003938
2024-02-24,D63SA0001,KERTAS GOSOK FW,,2024-02-24,-100.00,0,221,M1-22041.4300003938,SHT,1,-315000,4900308046,IMS_INVT01,,WS. BAGI,,,65420,,M1-22041.4300003938
2024-02-24,D63SA0002,KERTAS GOSOK FW,,2024-02-24,-100.00,0,221,M1-22041.4300003938,SHT,1,-365000,4900308045,IMS_INVT01,,WS. BAGI,,,65421,,M1-22041.4300003938
2024-02-24,D84TA50001,KAOS TANGAN,,2024-02-24,-100,0,221,M1-22041.4300003938,PAC,1,-2500000,4900308024,IMS_INVT01,,WS. BAGI,,,65387,,M1-22041.4300003938
2024-02-24,D99WK0001,KERTAS MASKING,,2024-02-24,-10.00,0,221,M1-22041.4300003938,KG,2,-150000,4900308025,IMS_INVT01,,,,,65405,,M1-22041.4300003938
2024-02-24,A07ND01080,CHAIN,,2024-02-24,-33.00,0,221,M1-22041.4300003938.1,M,2,-59235000,4900308057,IMS_INVT01,,WS. INKA,,,65430,,M1-22041.4300003938.1
2024-02-24,A11ZJ0020,Plate Alumunium,,2024-02-24,-50.00,0,221,M1-22041.4300003938.1,SHT,1,-39247973,4900308055,IMS_INVT01,,WS. BAGI,,,65429,,M1-22041.4300003938.1
2024-02-24,B341A71005,CHAIN SPROCKET,,2024-02-24,-16,0,221,M1-22041.4300003938.1,PC,3,-7077088,4900308057,IMS_INVT01,,WS. INKA,,,65430,,M1-22041.4300003938.1
2024-02-24,B341A71007,SCREW ROD,,2024-02-24,-14,0,221,M1-22041.4300003938.1,PC,1,-18237996,4900308057,IMS_INVT01,,WS. INKA,,,65430,,M1-22041.4300003938.1
2024-02-24,D01UL3040,FERRULE,,2024-02-24,-100,0,221,M1-22041.4300003938.1,PC,1,-2050000,4900308060,IMS_INVT01,,WS. INKA,,,65434,,M1-22041.4300003938.1
2024-02-24,D67UK01004,SCOTCH BRITE,,2024-02-24,-38,0,221,M1-22041.4300003938.1,PAC,1,-3800000,4900308048,IMS_INVT01,,WS. BAGI,,,65412,,M1-22041.4300003938.1
2024-02-24,D68QG0005,DEMPUL DANAGLOSS PLOYSTER PUTTY,,2024-02-24,-21.00,0,221,M1-22041.4300003938.1,KG,1,-777324,4900308053,IMS_INVT01,,WS. BAGI,,,65425,,M1-22041.4300003938.1
2024-02-24,A11EL0050,STEEL PLATE,,2024-02-24,-9.00,0,221,M1-22041.4300003938.2,SHT,8,-15012459,4900308021,IMS_INVT01,,FABRIKASI WS.INK,,,64606,-,M1-22041.4300003938.2
2024-02-24,A11MH0040,STEEL PLATE,,2024-02-24,-1.00,0,221,M1-22041.4300003938.2,SHT,4,-2219500,4900308021,IMS_INVT01,,FABRIKASI WS.INK,,,64606,,M1-22041.4300003938.2
2024-02-24,A11MH0045,STEEL PLATE,,2024-02-24,-33.00,0,221,M1-22041.4300003938.2,SHT,3,-82731457,4900308021,IMS_INVT01,,FABRIKASI WS.INK,,,64606,,M1-22041.4300003938.2
2024-02-24,A11ND0015,PLATE SUS 304 FINISH 2B,,2024-02-24,-1.00,0,221,M1-22041.4300003938.2,SHT,7,-1368631,4900308021,IMS_INVT01,,FABRIKASI WS.INK,,,64606,,M1-22041.4300003938.2
2024-02-24,A11ND0020,STEEL PLATE,,2024-02-24,-2.00,0,221,M1-22041.4300003938.2,SHT,2,-3590405,4900308021,IMS_INVT01,,FABRIKASI WS.INK,,,64606,,M1-22041.4300003938.2
2024-02-24,A11ND0030,STEEL PLATE,,2024-02-24,-3.00,0,221,M1-22041.4300003938.2,SHT,6,-7827175,4900308021,IMS_INVT01,,FABRIKASI WS.INK,,,64606,,M1-22041.4300003938.2
2024-02-24,A11ND0045,STEEL PLATE,,2024-02-24,-34.00,0,221,M1-22041.4300003938.2,SHT,9,-151470000,4900308021,IMS_INVT01,,FABRIKASI WS.INK,,,64606,,M1-22041.4300003938.2
2024-02-24,A11ND0060,STEEL PLATE,,2024-02-24,-3.00,0,221,M1-22041.4300003938.2,SHT,1,-16096633,4900308021,IMS_INVT01,,FABRIKASI WS.INK,,,64606,,M1-22041.4300003938.2
2024-02-24,A15ND0050,ROUND BAR,,2024-02-24,-188,0,221,M1-22041.4300003938.2,STK,5,-9212891,4900308021,IMS_INVT01,,FABRIKASI WS.INK,,,64606,,M1-22041.4300003938.2
2024-02-24,A16ND0340L-S40,"STEEL PIPE 1""",,2024-02-24,-4,0,221,M1-22041.4300003938.2,STK,1,-5938500,4900308059,IMS_INVT01,,WS. INKA,,,65334,,M1-22041.4300003938.2
2024-02-24,B04NDJDA012-300,FLEXIBLE HOSE,,2024-02-24,-20,0,221,M1-22041.4300003938.2,PC,2,-990000,4900308051,IMS_INVT01,,WS. BAGI,,,65427,,M1-22041.4300003938.2
2024-02-24,B04NDJDA012-500,FLEXIBLE HOSE,,2024-02-24,-20,0,221,M1-22041.4300003938.2,PC,1,-1150000,4900308051,IMS_INVT01,,WS. BAGI,,,65427,,M1-22041.4300003938.2
2024-02-24,B51BEJC060063-S,KLEM SUPERIOR,,2024-02-24,-46,0,221,M1-22041.4300003938.2,PC,1,-1150000,4900308041,IMS_INVT01,,WS. INKA,,,65414,,M1-22041.4300003938.2
2024-02-24,D65SW06000#TBG,GAS TABUNG,,2024-02-24,-6,0,221,M1-22041.4300003938.2,TB,1,-1451351,4900308061,IMS_INVT01,,WS. BAGI,,,65422,,M1-22041.4300003938.2
2024-02-24,A16ND0190-020#MR,STEEL PIPE ORNAMEN,,2024-02-24,-8,0,221,M1-22041.4300003938.4,STK,1,-3504000,4900308049,IMS_INVT01,,WS. BAGI,,,65417,,M1-22041.4300003938.4
2024-02-24,B51RN01200,FUEL CAP,,2024-02-24,-34,0,221,M1-22041.4300003938.4,PC,1,-3400000,4900308052,IMS_INVT01,,WS. INKA,,,65415,,M1-22041.4300003938.4
2024-02-24,B341A71003,HAND WHEEL SHAFT,,2024-02-24,-10,0,221,M1-23011.4300004437,PC,1,-3205000,4900308056,IMS_INVT01,,WS. BAGI,,,65431,,M1-23011.4300004437
2024-02-24,D68QG0005,DEMPUL DANAGLOSS PLOYSTER PUTTY,,2024-02-24,-27.00,0,221,M1-23011.4300004437,KG,1,-1007100,4900308054,IMS_INVT01,,WS. BAGI,,,65426,,M1-23011.4300004437
2024-02-24,B46PG121210,RIVET HUCK BOM,,2024-02-24,-25,0,221,M9-23002.9000000087,PC,3,-209277,4900308023,IMS_INVT01,,WS. BAGI,,,65335,,M9-23002.9000000087
2024-02-24,B51PGDKW034#01,COUPLING 3/4 INCH,,2024-02-24,-140,0,221,M9-23002.9000000087,PC,7,-4984631,4900308042,IMS_INVT01,,FINISHING WS.INK,,,64845,,M9-23002.9000000087
2024-02-24,B51PGDKW114#01,COUPLING 1 1/4 INCH,,2024-02-24,-140,0,221,M9-23002.9000000087,PC,2,-12784473,4900308042,IMS_INVT01,,FINISHING WS.INK,,,64845,,M9-23002.9000000087
2024-02-24,B51PGEC114G114,ADAPTOR 1 1/4,,2024-02-24,-40,0,221,M9-23002.9000000087,PC,5,-5200000,4900308042,IMS_INVT01,,FINISHING WS.INK,,,64845,,M9-23002.9000000087
2024-02-24,B51PGQOW034#01,SOCKET WELDED TEE,,2024-02-24,-40,0,221,M9-23002.9000000087,PC,6,-3491349,4900308042,IMS_INVT01,,FINISHING WS.INK,,,64845,,M9-23002.9000000087
2024-02-24,B51PGQOW114#01,SOCKET WELDED TEE,,2024-02-24,-20,0,221,M9-23002.9000000087,PC,1,-4438825,4900308042,IMS_INVT01,,FINISHING WS.INK,,,64845,,M9-23002.9000000087
2024-02-24,B51WYJC0132269,CLAMPS_26.9 OD,,2024-02-24,-160,0,221,M9-23002.9000000087,PC,8,-19680000,4900308042,IMS_INVT01,,FINISHING WS.INK,,,64845,,M9-23002.9000000087
2024-02-24,B51WYJC0133420,CLAMPS_42 OD,,2024-02-24,-200,0,221,M9-23002.9000000087,PC,3,-27535890,4900308042,IMS_INVT01,,FINISHING WS.INK,,,64845,,M9-23002.9000000087
2024-02-24,B51WYJC0204269,CLAMPS_26.9 OD,,2024-02-24,-160,0,221,M9-23002.9000000087,PC,9,-7040000,4900308042,IMS_INVT01,,FINISHING WS.INK,,,64845,,M9-23002.9000000087
2024-02-24,B51WYJC0205420,CLAMPS_42 OD,,2024-02-24,-160,0,221,M9-23002.9000000087,PC,4,-18865783,4900308042,IMS_INVT01,,FINISHING WS.INK,,,64845,,M9-23002.9000000087
2024-02-24,D66UI4050,"TAPE, BLACK/YELLOW DIAGONAL, 50 WIDTH",,2024-02-24,-1,0,221,M9-23002.9000000087,ROL,2,-735000,4900308023,IMS_INVT01,,WS. BAGI,,,65335,,M9-23002.9000000087
2024-02-24,D66UI5050,"TAPE, REFLECTIVE WHITE, 50 WIDTH",,2024-02-24,-1,0,221,M9-23002.9000000087,ROL,1,-1000000,4900308023,IMS_INVT01,,WS. BAGI,,,65335,,M9-23002.9000000087
