Project Definition,WBS Element,Sales Document,Sales Document Item
M9-23004,M9-23004.9000000254,1200000241,100
M9-23004,M9-23004.9000000254,1200000241,110
M9-23004,M9-23004.9000000254,1200000241,120
M9-23004,M9-23004.9000000254,1200000241,130
M9-23004,M9-23004.9000000254,1200000241,140
M9-23004,M9-23004.9000000254,1200000241,150
M9-23004,M9-23004.9000000254,1200000241,160
M9-23004,M9-23004.9000000254,1200000241,170
M9-23004,M9-23004.9000000254,1200000241,180
M9-23004,M9-23004.9000000254,1200000241,190
M9-23004,M9-23004.9000000254,1200000241,200
M9-23004,M9-23004.9000000254,1200000241,210
M9-23004,M9-23004.9000000254,1200000241,220
M9-23004,M9-23004.9000000265,1200000254,10
M9-23004,M9-23004.9000000265,1200000254,20
M9-23004,M9-23004.9000000265,1200000254,30
M9-23004,M9-23004.9000000265,1200000254,40
M9-23004,M9-23004.9000000265,1200000254,50
M9-23004,M9-23004.9000000265,1200000254,60
M9-23004,M9-23004.9000000265,1200000254,70
M9-23004,M9-23004.9000000265,1200000254,80
M9-23004,M9-23004.9000000265,1200000254,90
M9-23004,M9-23004.9000000265,1200000254,100
M9-23004,M9-23004.9000000265,1200000254,110
M9-23004,M9-23004.9000000265,1200000254,120
M9-23004,M9-23004.9000000265,1200000254,130
M9-23004,M9-23004.9000000265,1200000254,140
M9-23004,M9-23004.9000000265,1200000254,150
M9-23004,M9-23004.9000000265,1200000254,160
M9-23004,M9-23004.9000000265,1200000254,170
M9-23004,M9-23004.9000000271,1200000250,10
M9-23004,M9-23004.9000000271,1200000250,20
M9-23004,M9-23004.9000000271,1200000250,30
M9-23004,M9-23004.9000000271,1200000250,40
M9-23004,M9-23004.9000000271,1200000250,50
M9-23004,M9-23004.9000000271,1200000250,60
M9-23004,M9-23004.9000000271,1200000250,70
M9-23004,M9-23004.9000000271,1200000250,80
M9-23004,M9-23004.9000000271,1200000250,90
M9-23004,M9-23004.9000000271,1200000250,100
M9-23004,M9-23004.9000000271,1200000250,110
M9-23004,M9-23004.9000000271,1200000250,120
M9-23004,M9-23004.9000000271,1200000250,130
M9-23004,M9-23004.9000000271,1200000250,140
M9-23004,M9-23004.9000000271,1200000250,150
M9-23004,M9-23004.9000000271,1200000250,160
M9-23004,M9-23004.9000000271,1200000250,170
M9-23004,M9-23004.9000000271,1200000250,180
M9-23004,M9-23004.9000000271,1200000250,190
M9-23004,M9-23004.9000000279,1200000252,10
M9-23004,M9-23004.9000000295,1200000261,10
M9-23004,M9-23004.9000000296,1200000260,10
M9-23004,M9-23004.9000000296,1200000260,20
M9-23004,M9-23004.9000000296,1200000260,30
M9-23004,M9-23004.9000000296,1200000260,40
M9-23004,M9-23004.9000000296,1200000260,50
M9-23004,M9-23004.9000000296,1200000260,60
M9-23004,M9-23004.9000000296,1200000260,70
M9-23004,M9-23004.9000000296,1200000260,80
M9-23004,M9-23004.9000000296,1200000260,90
M9-23004,M9-23004.9000000296,1200000260,100
M9-23004,M9-23004.9000000296,1200000260,110
M9-23004,M9-23004.9000000296,1200000260,120
M9-23004,M9-23004.9000000296,1200000260,130
M9-23004,M9-23004.9000000296,1200000260,140
M9-23004,M9-23004.9000000296,1200000260,150
M9-23004,M9-23004.9000000296,1200000260,160
M9-23004,M9-23004.9000000296,1200000260,170
M9-23004,M9-23004.9000000296,1200000260,180
M9-23004,M9-23004.9000000297,1200000262,10
M9-23004,M9-23004.9000000297,1200000262,20
M9-23004,M9-23004.9000000297,1200000262,30
M9-23004,M9-23004.9000000297,1200000262,40
M9-23004,M9-23004.9000000316,1200000275,10
M9-23004,M9-23004.9000000316,1200000275,20
M9-23004,M9-23004.9000000316,1200000275,30
M9-23004,M9-23004.9000000316,1200000275,40
M9-23004,M9-23004.9000000316,1200000275,50
M9-23004,M9-23004.9000000316,1200000275,60
M9-23004,M9-23004.9000000316,1200000275,70
M9-23004,M9-23004.9000000316,1200000275,80
M9-23004,M9-23004.9000000316,1200000275,90
M9-23004,M9-23004.9000000316,1200000275,100
M9-23004,M9-23004.9000000316,1200000275,110
M9-23004,M9-23004.9000000316,1200000275,120
M9-23004,M9-23004.9000000316,1200000275,130
M9-23004,M9-23004.9000000316,1200000275,140
M9-23004,M9-23004.9000000316,1200000275,150
M9-23004,M9-23004.9000000316,1200000275,160
M9-23004,M9-23004.9000000316,1200000275,170
M9-23004,M9-23004.9000000316,1200000275,180
M9-23004,M9-23004.9000000316,1200000275,190
M9-23004,M9-23004.9000000316,1200000275,200
M9-23004,M9-23004.9000000316,1200000275,210
M9-23004,M9-23004.9000000317,1200000276,10
M9-23004,M9-23004.9000000317,1200000276,20
M9-23004,M9-23004.9000000317,1200000276,30
M9-23004,M9-23004.9000000317,1200000276,40
M9-23004,M9-23004.9000000317,1200000276,50
M9-23004,M9-23004.9000000317,1200000276,60
M9-23004,M9-23004.9000000317,1200000276,70
M9-23004,M9-23004.9000000317,1200000276,80
M9-23004,M9-23004.9000000317,1200000276,90
M9-23004,M9-23004.9000000317,1200000276,100
M9-23004,M9-23004.9000000317,1200000276,110
M9-23004,M9-23004.9000000317,1200000276,120
M9-23004,M9-23004.9000000317,1200000276,130
M9-23004,M9-23004.9000000317,1200000276,140
M9-23004,M9-23004.9000000317,1200000276,150
M9-23004,M9-23004.9000000317,1200000276,160
M9-23004,M9-23004.9000000317,1200000276,170
M9-23004,M9-23004.9000000317,1200000276,180
M9-23004,M9-23004.9000000317,1200000276,190
M9-23004,M9-23004.9000000317,1200000276,200
M9-23004,M9-23004.9000000317,1200000276,210
M9-23004,M9-23004.9000000341,1200000289,10
M9-23006,M9-23006.9000000201,1100000595,10
M9-23006,M9-23006.9000000201,1100000595,20
M9-23006,M9-23006.9000000201,1100000595,30
M9-23006,M9-23006.9000000201,1100000595,40
M9-23007,M9-23007.9000000283,1200000253,10
M9-23007,M9-23007.9000000352,1100000673,10
M9-24001,M9-24001.9000000342,1100000671,10
M9-24001,M9-24001.9000000342,1100000671,20
M9-24001,M9-24001.9000000342,1100000671,30
M9-24001,M9-24001.9000000342,1100000671,40
M9-24001,M9-24001.9000000342,1100000671,50
M9-24001,M9-24001.9000000342,1100000671,60
M9-24001,M9-24001.9000000342,1100000671,70
M9-24002,M9-24002.9000000344,1200000291,10
M9-24002,M9-24002.9000000425,1200000333,10
M9-24004,M9-24004.9000000419,1100000696,10
M9-24004,M9-24004.9000000419,1100000696,20
M9-24004,M9-24004.9000000419,1100000696,30
M9-24004,M9-24004.9000000419,1100000696,40
M9-24004,M9-24004.9000000419,1100000696,50
M9-24004,M9-24004.9000000419,1100000696,60
M9-24004,M9-24004.9000000419,1100000696,70
M9-24004,M9-24004.9000000419,1100000696,80
M9-24004,M9-24004.9000000419,1100000696,90
M9-24004,M9-24004.9000000419,1100000696,100
M9-24004,M9-24004.9000000419,1100000696,110
M9-24004,M9-24004.9000000419,1100000696,120
M9-24004,M9-24004.9000000419,1100000696,130
M9-24004,M9-24004.9000000419,1100000696,140
M9-24005,M9-24005.9000000422,1200000331,10
M9-24005,M9-24005.9000000422,1200000331,20
M9-24005,M9-24005.9000000422,1200000331,30
M9-24005,M9-24005.9000000422,1200000331,40
M9-24005,M9-24005.9000000422,1200000331,50
M9-24005,M9-24005.9000000422,1200000331,60
M9-24005,M9-24005.9000000422,1200000331,70
