Material,Plnt,SLoc,S,Valuation,Special stock number,SL,Batch,BUn,Unrestricted,Crcy,Value Unrestricted,Transit/Transf.,Val. in Trans./Tfr,In Quality Insp.,Value in QualInsp.,Restricted-Use,Value Restricted,Blocked,Value BlockedStock,Returns,Value Rets Blocked
BB662E12016,2301,IS01,Q,M,M1-23003.9000000337,,,PC,362,IDR,14.932.500,0,0,0,0,0,0,0,0,0,0
BB662E12035,2301,IS01,Q,M,M1-23003.9000000337,,,PC,4,IDR,755.600,0,0,0,0,0,0,0,0,0,0
BB662E12036,2301,IS01,Q,M,M1-23003.9000000337,,,PC,4,IDR,3.640.000,0,0,0,0,0,0,0,0,0,0
BB662E12037,2301,IS01,Q,M,M1-23003.9000000337,,,PC,4,IDR,3.400.000,0,0,0,0,0,0,0,0,0,0
BB662E12038,2301,IS01,Q,M,M1-23003.9000000337,,,PC,5,IDR,247.500,0,0,0,0,0,0,0,0,0,0
BB662E12039,2301,IS01,Q,M,M1-23003.9000000337,,,PC,44,IDR,9.129.560,0,0,0,0,0,0,0,0,0,0
BB662E12042,2301,IS01,Q,M,M1-23003.9000000337,,,PC,145,IDR,7.177.500,0,0,0,0,0,0,0,0,0,0
BB665E12001,2301,IS01,Q,M,M1-23003.9000000337,,,SET,10,IDR,185.000.000,0,0,0,0,0,0,0,0,0,0
BB665E12002,2301,IS01,Q,M,M1-23003.9000000337,,,SET,10,IDR,117.500.000,0,0,0,0,0,0,0,0,0,0
BB672E12017,2301,IS01,Q,M,M1-23003.9000000337,,,PC,33,IDR,2.095.500,0,0,0,0,0,0,0,0,0,0
BB672E12019,2301,IS01,Q,M,M1-23003.9000000337,,,PC,7,IDR,357.000,0,0,0,0,0,0,0,0,0,0
BB733E12004,2301,IS01,Q,M,M1-23003.9000000337,,,PC,480,IDR,16.800.000,0,0,0,0,0,0,0,0,0,0
BB733E12006,2301,IS01,Q,M,M1-23003.9000000337,,,PC,2.400,IDR,81.600.000,0,0,0,0,0,0,0,0,0,0
BB762A18301,2301,IS01,Q,M,M1-22041.4300003938.3,,,SET,16,IDR,28.000.000,0,0,0,0,0,0,0,0,0,0
BB762A18301,2301,IS01,Q,M,M1-22041.4300003938.5,,,SET,12,IDR,21.000.000,0,0,0,0,0,0,0,0,0,0
BN32314049,2301,IS01,Q,M,M1-22040.4300003935,,,PC,4,IDR,7.600.000,0,0,0,0,0,0,0,0,0,0
BPSFL022025,2301,IS01,Q,M,M9-22007.9000000039,,,PC,2,IDR,1.800.000,0,0,0,0,0,0,0,0,0,0
BTB1014080001,2301,IS01,Q,M,M1-22041.4300003938.2,,,PC,39,IDR,19.890.000,0,0,0,0,0,0,0,0,0,0
BTB1014080001,2301,IS04,Q,M,M1-22041.4300003938.4,,,PC,10,IDR,5.076.993,0,0,0,0,0,0,0,0,0,0
BTB1014080008,2301,IS01,Q,M,M1-23011.4300004437.2,,,PC,6,IDR,15.066.000,0,0,0,0,0,0,0,0,0,0
BTB1014080014,2301,IS01,Q,M,M1-22041.4300003938.4,,,PC,9,IDR,360.000,0,0,0,0,0,0,0,0,0,0
BTB1014080017001,2301,IS01,Q,M,M1-22041.4300003938.1,,,PC,692,IDR,54.917.183,0,0,0,0,0,0,0,0,0,0
BTB1014080017001,2301,IS01,Q,M,M1-22041.4300003938.2,,,PC,560,IDR,44.337.209,0,0,0,0,0,0,0,0,0,0
BTB1014080017001,2301,IS01,Q,M,M1-22041.4300003938.3,,,PC,405,IDR,31.881.600,0,0,0,0,0,0,0,0,0,0
BTB1014080017001,2301,IS01,Q,M,M1-22041.4300003938.4,,,PC,384,IDR,30.230.400,0,0,0,0,0,0,0,0,0,0
BTB1014080017001,2301,IS01,Q,M,M1-22041.4300003938.5,,,PC,32,IDR,2.502.400,0,0,0,0,0,0,0,0,0,0
BTB1014080017002,2301,IS01,Q,M,M1-22041.4300003938.1,,,PC,216,IDR,17.348.738,0,0,0,0,0,0,0,0,0,0
BTB1014080017002,2301,IS01,Q,M,M1-22041.4300003938.2,,,PC,280,IDR,22.433.479,0,0,0,0,0,0,0,0,0,0
BTB1014080017002,2301,IS01,Q,M,M1-22041.4300003938.3,,,PC,200,IDR,15.937.488,0,0,0,0,0,0,0,0,0,0
BTB1014080017002,2301,IS01,Q,M,M1-22041.4300003938.4,,,PC,192,IDR,15.304.072,0,0,0,0,0,0,0,0,0,0
BTB1014080017002,2301,IS01,Q,M,M1-22041.4300003938.5,,,PC,16,IDR,1.266.832,0,0,0,0,0,0,0,0,0,0
BTB1014080017003,2301,IS01,Q,M,M1-23011.4300004437,,,PC,22,IDR,2.200.000,0,0,0,0,0,0,0,0,0,0
BTB1014080017003,2301,IS01,Q,M,M1-22041.4300003938.1,,,PC,118,IDR,11.716.909,0,0,0,0,0,0,0,0,0,0
BTB1014080017003,2301,IS01,Q,M,M1-22041.4300003938.2,,,PC,72,IDR,7.119.000,0,0,0,0,0,0,0,0,0,0
BTB1014080017003,2301,IS01,Q,M,M1-22041.4300003938.3,,,PC,62,IDR,6.119.000,0,0,0,0,0,0,0,0,0,0
BTB1014080017003,2301,IS01,Q,M,M1-22041.4300003938.4,,,PC,60,IDR,5.923.500,0,0,0,0,0,0,0,0,0,0
BTB1014080017003,2301,IS01,Q,M,M1-22041.4300003938.5,,,PC,4,IDR,391.000,0,0,0,0,0,0,0,0,0,0
BTB1014080017004,2301,IS01,Q,M,M1-23011.4300004437,,,PC,66,IDR,7.821.000,0,0,0,0,0,0,0,0,0,0
BTB1014080017004,2301,IS01,Q,M,M1-22041.4300003938.1,,,PC,492,IDR,57.875.313,0,0,0,0,0,0,0,0,0,0
BTB1014080017004,2301,IS01,Q,M,M1-22041.4300003938.2,,,PC,216,IDR,25.307.964,0,0,0,0,0,0,0,0,0,0
BTB1014080017004,2301,IS01,Q,M,M1-22041.4300003938.3,,,PC,186,IDR,21.752.964,0,0,0,0,0,0,0,0,0,0
BTB1014080017004,2301,IS01,Q,M,M1-22041.4300003938.4,,,PC,180,IDR,21.057.966,0,0,0,0,0,0,0,0,0,0
BTB1014080017004,2301,IS01,Q,M,M1-22041.4300003938.5,,,PC,12,IDR,1.389.996,0,0,0,0,0,0,0,0,0,0
BTB1014080017005,2301,IS01,Q,M,M1-22041.4300003938.1,,,PC,32,IDR,4.581.300,0,0,0,0,0,0,0,0,0,0
BTB1014080017005,2301,IS01,Q,M,M1-22041.4300003938.2,,,PC,46,IDR,6.591.600,0,0,0,0,0,0,0,0,0,0
BTB1014080017005,2301,IS01,Q,M,M1-22041.4300003938.3,,,PC,50,IDR,7.083.360,0,0,0,0,0,0,0,0,0,0
BTB1014080017005,2301,IS01,Q,M,M1-22041.4300003938.4,,,PC,48,IDR,6.801.840,0,0,0,0,0,0,0,0,0,0
BTB1014080017005,2301,IS01,Q,M,M1-22041.4300003938.5,,,PC,4,IDR,563.040,0,0,0,0,0,0,0,0,0,0
BTB1014080017006,2301,IS01,Q,M,M1-22041.4300003938.1,,,PC,96,IDR,4.953.169,0,0,0,0,0,0,0,0,0,0
BTB1014080017006,2301,IS01,Q,M,M1-22041.4300003938.2,,,PC,88,IDR,4.497.750,0,0,0,0,0,0,0,0,0,0
BTB1014080017006,2301,IS01,Q,M,M1-22041.4300003938.3,,,PC,100,IDR,5.115.760,0,0,0,0,0,0,0,0,0,0
BTB1014080017006,2301,IS01,Q,M,M1-22041.4300003938.4,,,PC,96,IDR,4.912.440,0,0,0,0,0,0,0,0,0,0
BTB1014080017006,2301,IS01,Q,M,M1-22041.4300003938.5,,,PC,8,IDR,406.640,0,0,0,0,0,0,0,0,0,0
BTB1014080017007,2301,IS01,Q,M,M1-23011.4300004437,,,PC,52,IDR,2.652.000,0,0,0,0,0,0,0,0,0,0
BTB1014080017007,2301,IS01,Q,M,M1-22041.4300003938.1,,,PC,186,IDR,9.422.097,0,0,0,0,0,0,0,0,0,0
BTB1014080017007,2301,IS01,Q,M,M1-22041.4300003938.2,,,PC,414,IDR,20.886.696,0,0,0,0,0,0,0,0,0,0
BTB1014080017007,2301,IS01,Q,M,M1-22041.4300003938.3,,,PC,372,IDR,18.724.032,0,0,0,0,0,0,0,0,0,0
BTB1014080017007,2301,IS01,Q,M,M1-22041.4300003938.4,,,PC,360,IDR,18.125.808,0,0,0,0,0,0,0,0,0,0
BTB1014080017007,2301,IS01,Q,M,M1-22041.4300003938.5,,,PC,24,IDR,1.196.448,0,0,0,0,0,0,0,0,0,0
BTB1014080017008,2301,IS01,Q,M,M1-22041.4300003938.1,,,PC,196,IDR,9.254.609,0,0,0,0,0,0,0,0,0,0
BTB1014080017008,2301,IS01,Q,M,M1-22041.4300003938.2,,,PC,476,IDR,22.409.028,0,0,0,0,0,0,0,0,0,0
BTB1014080017008,2301,IS01,Q,M,M1-22041.4300003938.3,,,PC,400,IDR,18.692.128,0,0,0,0,0,0,0,0,0,0
BTB1014080017008,2301,IS01,Q,M,M1-22041.4300003938.4,,,PC,384,IDR,17.949.232,0,0,0,0,0,0,0,0,0,0
BTB1014080017008,2301,IS01,Q,M,M1-22041.4300003938.5,,,PC,32,IDR,1.485.792,0,0,0,0,0,0,0,0,0,0
BTB1521BU100024,2301,IS01,Q,M,M1-22040.4300003935,,,SET,4,IDR,1.536.000,0,0,0,0,0,0,0,0,0,0
BTB1823100103,2301,IS01,Q,M,M1-23010.4300004430,,,PC,8,IDR,1.080.000,0,0,0,0,0,0,0,0,0,0
BTB1823100104,2301,IS01,Q,M,M1-23010.4300004430,,,PC,4,IDR,700.000,0,0,0,0,0,0,0,0,0,0
BTB6073100023,2301,IS01,,,,,,PC,11,IDR,856.537,0,0,0,0,0,0,0,0,0,0
BTL030L101013015,2301,IS01,,,,,,PC,42,IDR,5.040.000,0,0,0,0,0,0,0,0,0,0
BTL030L101013024,2301,IS01,,,,,,PC,26,IDR,130.000,0,0,0,0,0,0,0,0,0,0
BTL210I170012004,2301,IS02,Q,M,M9-21002.4501555370,,,PC,20,IDR,3.500.000,0,0,0,0,0,0,0,0,0,0
BTL210I170012005,2301,IS02,Q,M,M9-21002.4501555370,,,PC,12,IDR,1.500.000,0,0,0,0,0,0,0,0,0,0
BTL210I180014006,2301,IS01,Q,M,M9-21002.9000000002,,,PC,44,IDR,8.910.000,0,0,0,0,0,0,0,0,0,0
C3124K43720,2301,IS01,Q,M,M1-22041.4300003938,,,PC,10,IDR,5.700.000,0,0,0,0,0,0,0,0,0,0
C3124K43720,2301,IS01,Q,M,M9-20003.9000000411,,,PC,2,IDR,160.000,0,0,0,0,0,0,0,0,0,0
C51PGRL0032,2301,IS01,Q,M,M1-22041.4300003938.4,,,PC,3,IDR,9.465.000,0,0,0,0,0,0,0,0,0,0
C51PGRL1100,2301,IS01,,,,,,PC,2,IDR,16.490.000,0,0,0,0,0,0,0,0,0,0
C52TE091820,2301,IS01,,,,,,PC,2,IDR,72.500,0,0,0,0,0,0,0,0,0,0
C52TE091820,2301,IS01,Q,M,M9-21002.9000000002,,,PC,1,IDR,36.250,0,0,0,0,0,0,0,0,0,0
C52TE61001,2301,IS01,,,,,,PC,5,IDR,520.000,0,0,0,0,0,0,0,0,0,0
C52TI75500,2301,IS01,Q,M,M1-23002.9000000088,,,PC,3,IDR,77.624,0,0,0,0,0,0,0,0,0,0
C52TI75500,2301,IS01,Q,M,M9-20003.9000000411,,,PC,1,IDR,44.524,0,0,0,0,0,0,0,0,0,0
C52TO22008,2301,IS01,Q,M,M9-20003.9000000001,,,UN,1,IDR,152.000.000,0,0,0,0,0,0,0,0,0,0
C75SK0120020,2301,IS01,Q,M,M1-22041.4300003938.2,,,SET,9,IDR,2.880.000,0,0,0,0,0,0,0,0,0,0
C77RK0004,2301,IS01,Q,M,M0-22001.9000000006,,,PC,4,IDR,247.276,0,0,0,0,0,0,0,0,0,0
C77RK0006,2301,IS01,Q,M,M9-20003.8000920003,,,PC,2,IDR,160.000,0,0,0,0,0,0,0,0,0,0
C77TN0003,2301,IS01,,,,,,PC,1,IDR,1.494.165,0,0,0,0,0,0,0,0,0,0
C77TN0008-CYD,2301,IS01,Q,M,M9-23002.9000000087,,,UN,20,IDR,29.000.000,0,0,0,0,0,0,0,0,0,0
C77TN0009,2301,IS01,Q,M,M1-22041.4300003938,,,UN,5,IDR,35.750.000,0,0,0,0,0,0,0,0,0,0
C77TN0070-OTC,2301,IS01,K,,3001079,,,UN,4,IDR,0,0,0,0,0,0,0,0,0,0,0
C77TN03018,2301,IS01,Q,M,M1-22041.4300003938,,,PC,6,IDR,8.700.000,0,0,0,0,0,0,0,0,0,0
C77XD0101,2301,IS01,,,,,,PC,10,IDR,11.000.000,0,0,0,0,0,0,0,0,0,0
C77XD0102,2301,IS01,Q,M,M9-21002.9000000002,,,PC,2,IDR,900.000,0,0,0,0,0,0,0,0,0,0
C78GU0020B,2301,IS01,Q,M,M1-22041.4300003938,,,UN,2,IDR,8.000.000,0,0,0,0,0,0,0,0,0,0
C78GU1000-040,2301,IS01,,,,,,UN,2,IDR,24.000.000,0,0,0,0,0,0,0,0,0,0
C79AN0001,2301,IS01,Q,M,M9-21002.9000000002,,,UN,4,IDR,2.380.000,0,0,0,0,0,0,0,0,0,0
C79GL0002L-SK,2301,IS01,,,,,,PC,3,IDR,1.698.214,0,0,0,0,0,0,0,0,0,0
C79GL0003,2301,IS01,Q,M,M1-23003.4500010780,,,PC,381,IDR,76.200.000,0,0,0,0,0,0,0,0,0,0
C79PI01800,2301,IS01,Q,M,M1-22039.4300003920,,,UN,1,IDR,1.350.000,0,0,0,0,0,0,0,0,0,0
C79QC0003,2301,IS01,,,,,,PC,8,IDR,8.014.052,0,0,0,0,0,0,0,0,0,0
C79QC0003,2301,IS01,Q,M,M0-22001.9000000006,,,PC,39,IDR,39.000.000,0,0,0,0,0,0,0,0,0,0
C79SG0002,2301,IS01,,,,X,,PC,25,IDR,8.625.000,0,0,0,0,0,0,0,0,0,0
C79SZ140500,2301,IS01,,,,,,PC,29,IDR,5.092.755,0,0,0,0,0,0,0,0,0,0
C79SZ175760,2301,IS01,,,,,,PC,5,IDR,11.750.000,0,0,0,0,0,0,0,0,0,0
C79SZ175760,2301,IS01,Q,M,M1-22041.4300003938.1,,,PC,50,IDR,160.000.000,0,0,0,0,0,0,0,0,0,0
C79UI0302,2301,IS01,Q,M,M1-22041.4300003938.1,,,PC,4,IDR,210.000,0,0,0,0,0,0,0,0,0,0
C79UI8347,2301,IS01,,,,,,PC,10,IDR,2.425.500,0,0,0,0,0,0,0,0,0,0
C79UI8355,2301,IS01,,,,,,PC,70,IDR,16.978.500,0,0,0,0,0,0,0,0,0,0
C79UT010202,2301,IS01,Q,M,M1-22041.4300003938,,,PC,10,IDR,1.710.000,0,0,0,0,0,0,0,0,0,0
C79VE0037,2301,IS01,Q,M,M9-23002.9000000087,,,SET,10,IDR,900.000,0,0,0,0,0,0,0,0,0,0
C79VE0904,2301,IS01,Q,M,M9-21002.9000000002,,,PC,10,IDR,1.100.000,0,0,0,0,0,0,0,0,0,0
C79VW0116,2301,IS01,,,,,,PC,2,IDR,709.000,0,0,0,0,0,0,0,0,0,0
C79XK0600-O,2301,IS01,Q,M,M9-24001.9000000342,,,PC,1,IDR,15.000,0,0,0,0,0,0,0,0,0,0
C85BE0004-URY,2301,IS01,,,,,,PC,3,IDR,14.475.000,0,0,0,0,0,0,0,0,0,0
C85BE0004-URY,2301,IS01,Q,M,M1-22041.4300003938,,,PC,8,IDR,39.254.400,0,0,0,0,0,0,0,0,0,0
C85BE0004-URY,2301,IS01,Q,M,M1-22041.4300003938.1,,,PC,2,IDR,9.650.000,0,0,0,0,0,0,0,0,0,0
C85CB6015-URY,2301,IS01,,,,,,UN,3,IDR,13.260.000,0,0,0,0,0,0,0,0,0,0
C85CG60004-URY,2301,IS01,,,,,,UN,5,IDR,35.612.857,0,0,0,0,0,0,0,0,0,0
C85CJ0650-URY,2301,IS01,Q,M,M1-22041.4300003938.2,,,UN,7,IDR,37.352.000,0,0,0,0,0,0,0,0,0,0
C85DI5681,2301,IS01,,,,,,PC,3,IDR,19.249.068,0,0,0,0,0,0,0,0,0,0
C85HT0009,2301,IS01,Q,M,M9-23002.9000000087,,,UN,1,IDR,110.318.500,0,0,0,0,0,0,0,0,0,0
C85HT0016,2301,IS01,Q,M,M1-22040.4300003935,,,PC,1,IDR,50.000,0,0,0,0,0,0,0,0,0,0
C85HT0016,2301,IS01,Q,M,M9-22014.9000000083,,,PC,1,IDR,70.000,0,0,0,0,0,0,0,0,0,0
C85HT0016,2301,IS01,Q,M,M9-20003.9000000411,,,PC,1,IDR,45.000,0,0,0,0,0,0,0,0,0,0
C85HT01021,2301,IS01,Q,M,M1-22041.4300003938,,,UN,4,IDR,7.120.000,0,0,0,0,0,0,0,0,0,0
C86FD017000,2301,IS01,,,,,,PC,2,IDR,2.800.000,0,0,0,0,0,0,0,0,0,0
C86TE09050,2301,IS01,Q,M,M1-22041.4300003938.1,,,PC,20,IDR,3.200.000,0,0,0,0,0,0,0,0,0,0
C86TE09100,2301,IS01,Q,M,M1-22041.4300003938.1,,,PC,5,IDR,1.000.000,0,0,0,0,0,0,0,0,0,0
C86TE09300,2301,IS01,,,,,,PC,2,IDR,1.200.000,0,0,0,0,0,0,0,0,0,0
C86UH0060,2301,IS01,Q,M,M9-22014.9000000083,,,PC,1,IDR,24.998,0,0,0,0,0,0,0,0,0,0
C86VB0004,2301,IS01,Q,M,M9-24001.9000000342,,,PC,1,IDR,15.000,0,0,0,0,0,0,0,0,0,0
C88BL0305,2301,IS01,,,,,,UN,4,IDR,14.151.200,0,0,0,0,0,0,0,0,0,0
C88EK03001,2301,IS01,Q,M,M9-24001.9000000342,,,PC,1,IDR,30.000,0,0,0,0,0,0,0,0,0,0
C88HH0000B-KEN,2301,IS01,,,,,,PC,12,IDR,128.573,0,0,0,0,0,0,0,0,0,0
C88HH0000B-KEN,2301,IS01,Q,M,M9-21002.9000000002,,,PC,12,IDR,121.429,0,0,0,0,0,0,0,0,0,0
C88HH0000B-KEN,2301,IS01,Q,M,M1-22041.4300003938.2,,,PC,1,IDR,10.714,0,0,0,0,0,0,0,0,0,0
C88HH0000B-KEN,2301,IS01,Q,M,M9-24001.9000000342,,,PC,15,IDR,150.000,0,0,0,0,0,0,0,0,0,0
C88HH0001K-KEN,2301,IS01,Q,M,M9-21002.9000000002,,,PC,10,IDR,69.000,0,0,0,0,0,0,0,0,0,0
C88HH0004,2301,IS01,Q,M,M9-21002.9000000002,,,PC,1,IDR,32.500,0,0,0,0,0,0,0,0,0,0
C89JD030832,2301,IS01,Q,M,M9-23002.9000000087,,,SET,1,IDR,672.000,0,0,0,0,0,0,0,0,0,0
C89JD0832,2301,IS01,Q,M,M1-22040.4300003935,,,SET,6,IDR,4.140.000,0,0,0,0,0,0,0,0,0,0
C89JD1415,2301,IS01,,,,,,PC,1,IDR,17.500,0,0,0,0,0,0,0,0,0,0
C89JD9024,2301,IS01,,,,,,PC,4,IDR,402.400,0,0,0,0,0,0,0,0,0,0
C89JD9026,2301,IS01,,,,,,PC,4,IDR,472.000,0,0,0,0,0,0,0,0,0,0
C89JD9026S,2301,IS01,,,,,,SET,2,IDR,12.700.000,0,0,0,0,0,0,0,0,0,0
C89JD9030,2301,IS01,,,,,,PC,4,IDR,548.000,0,0,0,0,0,0,0,0,0,0
C89JD9032,2301,IS01,,,,,,PC,4,IDR,616.000,0,0,0,0,0,0,0,0,0,0
C89JD9034,2301,IS01,,,,,,PC,3,IDR,1.044.000,0,0,0,0,0,0,0,0,0,0
C89JD9036,2301,IS01,,,,,,PC,3,IDR,1.150.500,0,0,0,0,0,0,0,0,0,0
C89JE010832,2301,IS01,Q,M,M9-23002.9000000087,,,SET,1,IDR,978.000,0,0,0,0,0,0,0,0,0,0
C89JF0012,2301,IS01,Q,M,M0-22001.9000000006,,,PC,1,IDR,149.000,0,0,0,0,0,0,0,0,0,0
C89JH0012,2301,IS01,Q,M,M1-22014.4300003529,,,SET,1,IDR,84.500,0,0,0,0,0,0,0,0,0,0
C89JH0046,2301,IS01,,,,,,PC,4,IDR,992.000,0,0,0,0,0,0,0,0,0,0
C89TT0500,2301,IS01,Q,M,M1-22041.4300003938.1,,,PC,27,IDR,472.364,0,0,0,0,0,0,0,0,0,0
C89TT0500,2301,IS01,Q,M,M1-22041.4300003938.2,,,PC,29,IDR,507.500,0,0,0,0,0,0,0,0,0,0
C89TT0500,2301,IS01,Q,M,M1-22041.4300003938.3,,,PC,25,IDR,437.500,0,0,0,0,0,0,0,0,0,0
C89TT0500,2301,IS01,Q,M,M1-22041.4300003938.4,,,PC,25,IDR,437.500,0,0,0,0,0,0,0,0,0,0
C89TT0500,2301,IS01,Q,M,M1-22041.4300003938.5,,,PC,1,IDR,17.500,0,0,0,0,0,0,0,0,0,0
C89TT0840,2301,IS01,Q,M,M9-20003.8000920003,,,PC,3,IDR,705.000,0,0,0,0,0,0,0,0,0,0
C90BR0002,2301,IS01,,,,,,PC,4,IDR,6.760.000,0,0,0,0,0,0,0,0,0,0
C90HD0035,2301,IS01,,,,,,PC,59,IDR,10.005.174,0,0,0,0,0,0,0,0,0,0
C90HD0035,2301,IS01,Q,M,M1-22041.4300003938.1,,,PC,10,IDR,1.924.677,0,0,0,0,0,0,0,0,0,0
C90HD0050,2301,IS01,Q,M,M9-22002.9000000133,,,PC,3,IDR,321.695,0,0,0,0,0,0,0,0,0,0
C90HD1100,2301,IS01,Q,M,M9-23002.9000000087,,,PC,1,IDR,364.000,0,0,0,0,0,0,0,0,0,0
C90HI0015,2301,IS01,Q,M,M1-22041.4300003938,,,PC,2,IDR,5.363.000,0,0,0,0,0,0,0,0,0,0
C90HI02002,2301,IS01,,,,,,UN,1,IDR,56.595.000,0,0,0,0,0,0,0,0,0,0
C90KE0008,2301,IS01,Q,M,M1-22041.4300003938.1,,,PC,4,IDR,88.000,0,0,0,0,0,0,0,0,0,0
C90KE0010,2301,IS01,,,,,,PC,5,IDR,225.000,0,0,0,0,0,0,0,0,0,0
C90KE0013,2301,IS01,Q,M,M1-22041.4300003938.1,,,PC,4,IDR,460.000,0,0,0,0,0,0,0,0,0,0
C90KG0003,2301,IS01,,,,,,PC,2,IDR,3.714.500,0,0,0,0,0,0,0,0,0,0
C90KJ0002,2301,IS01,,,,,,PC,1,IDR,7.657.500,0,0,0,0,0,0,0,0,0,0
C90KJ0005,2301,IS01,Q,M,M1-22041.4300003938.1,,,PC,2,IDR,2.000.000,0,0,0,0,0,0,0,0,0,0
C90KJ0007,2301,IS01,,,,,,PC,5,IDR,35.500.000,0,0,0,0,0,0,0,0,0,0
C90SF01050,2301,IS01,Q,M,M1-22041.4300003938,,,PC,2,IDR,3.800.000,0,0,0,0,0,0,0,0,0,0
C90SI0050,2301,IS01,Q,M,M1-22039.4300003920,,,PC,2,IDR,240.000,0,0,0,0,0,0,0,0,0,0
C90SI0060,2301,IS01,,,,,,PC,4,IDR,180.000,0,0,0,0,0,0,0,0,0,0
C90SI1000,2301,IS01,Q,M,M1-22041.4300003938.2,,,PC,4,IDR,980.000,0,0,0,0,0,0,0,0,0,0
C90VA0101,2301,IS01,Q,M,M9-23002.9000000087,,,SET,1,IDR,12.345.000,0,0,0,0,0,0,0,0,0,0
C90VF0003,2301,IS01,,,,,,PC,1,IDR,2.085.000,0,0,0,0,0,0,0,0,0,0
C90WG303005,2301,IS01,Q,M,M1-22039.4300003920,,,PC,10,IDR,3.370.000,0,0,0,0,0,0,0,0,0,0
C90XE0025,2301,IS01,,,,,,PC,11,IDR,1.814.500,0,0,0,0,0,0,0,0,0,0
C90ZA01268,2301,IS01,Q,M,M9-23002.9000000087,,,SET,1,IDR,187.771.300,0,0,0,0,0,0,0,0,0,0
C91RK0019#TIG,2301,IS01,Q,M,M1-22041.4300003938,,,PC,8,IDR,30.960.000,0,0,0,0,0,0,0,0,0,0
C91RK0200,2301,IS01,,,,,,PC,6,IDR,6.300.000,0,0,0,0,0,0,0,0,0,0
C91RK02005,2301,IS01,,,,,,PC,10,IDR,1.050.000,0,0,0,0,0,0,0,0,0,0
C91RK0201M-CH,2301,IS01,Q,M,M1-22039.4300003920,,,PC,7,IDR,12.600.000,0,0,0,0,0,0,0,0,0,0
C91RK3510-OTCSZ,2301,IS01,K,,3001079,,,PC,10,IDR,0,0,0,0,0,0,0,0,0,0,0
C91XI0200P,2301,IS01,,,,,,UN,3,IDR,37.050.000,0,0,0,0,0,0,0,0,0,0
C92AG01001,2301,IS01,Q,M,M9-22002.9000000133,,,SET,1,IDR,94.787,0,0,0,0,0,0,0,0,0,0
C93VB0093,2301,IS01,,,,,,PC,2,IDR,24.600,0,0,0,0,0,0,0,0,0,0
C94DC0103,2301,IS01,Q,M,M1-22041.4300003938,,,UN,2,IDR,72.000.000,0,0,0,0,0,0,0,0,0,0
C94DC9553-MKT,2301,IS01,,,,,,PC,1,IDR,758.600,0,0,0,0,0,0,0,0,0,0
C94DC9553-MKT,2301,IS01,Q,M,M9-24001.9000000342,,,PC,1,IDR,710.000,0,0,0,0,0,0,0,0,0,0
C94UK0002,2301,IS01,,,,,,UN,1,IDR,11.475.000,0,0,0,0,0,0,0,0,0,0
C94VU02001,2301,IS01,Q,M,M1-22041.4300003938,,,PC,2,IDR,28.000.000,0,0,0,0,0,0,0,0,0,0
C95LF0001,2301,IS01,,,,,,PC,6,IDR,532.500,0,0,0,0,0,0,0,0,0,0
C95LF0013,2301,IS01,Q,M,M1-22040.4300003935,,,PC,14,IDR,833.000,0,0,0,0,0,0,0,0,0,0
C95LF0013,2301,IS01,Q,M,M1-23009.4500009970,,,PC,2,IDR,128.000,0,0,0,0,0,0,0,0,0,0
C95LF0013,2301,IS01,Q,M,M1-22041.4300003938.4,,,PC,1,IDR,59.500,0,0,0,0,0,0,0,0,0,0
C95LF0013,2301,IS01,Q,M,M1-22041.4300003938.5,,,PC,4,IDR,256.000,0,0,0,0,0,0,0,0,0,0
C95LF0013,2301,IS01,Q,M,M1-22041.9000000333,,,PC,4,IDR,256.000,0,0,0,0,0,0,0,0,0,0
C95LF0809,2301,IS01,Q,M,M1-22027.4300003542,,,PC,2,IDR,128.000,0,0,0,0,0,0,0,0,0,0
C96AA0600,2301,IS01,Q,M,M1-22039.4300003920,,,PC,2,IDR,10.000.000,0,0,0,0,0,0,0,0,0,0
C96AA2000,2301,IS01,,,,,,PC,2,IDR,45.912.150,0,0,0,0,0,0,0,0,0,0
C96JB0000101,2301,IS01,Q,M,M1-22041.4300003938,,,PC,20,IDR,880.000,0,0,0,0,0,0,0,0,0,0
C96JB0000303,2301,IS01,Q,M,M1-22041.4300003938,,,PC,4,IDR,920.000,0,0,0,0,0,0,0,0,0,0
C96JB0000605,2301,IS01,Q,M,M1-22041.4300003938,,,PC,5,IDR,2.550.000,0,0,0,0,0,0,0,0,0,0
C96JB040405,2301,IS01,Q,M,M9-23002.9000000087,,,PC,1.530,IDR,306.000.000,0,0,0,0,0,0,0,0,0,0
C96JB10340,2301,IS01,Q,M,M9-23002.9000000087,,,PC,3,IDR,8.002.500,0,0,0,0,0,0,0,0,0,0
C96JB11000,2301,IS01,,,,,,UN,10,IDR,15.226.000,0,0,0,0,0,0,0,0,0,0
C96MT0142,2301,IS01,Q,M,M9-23002.9000000087,,,UN,3,IDR,33.000.000,0,0,0,0,0,0,0,0,0,0
C97TB01022,2301,IS01,,,,,,PC,1,IDR,86.000.000,0,0,0,0,0,0,0,0,0,0
C97TB04006,2301,IS01,Q,M,M1-23001.9000000082,,,PC,1,IDR,6.660.000,0,0,0,0,0,0,0,0,0,0
C97TB04014,2301,IS01,Q,M,M1-23001.9000000082,,,PC,1,IDR,14.432.000,0,0,0,0,0,0,0,0,0,0
