PROJECT DEF,WBS_element,Sales_Document,SO DATE,CUSTOMER PO NUMBER,Sold-to_party,MATERIAL CODE,MATERIAL NAME,NO,QTY SO,UOM,UNIT PRICE SO,TOTAL PRICE SO,DELIVER QTY,UOM.1,UNIT PRICE DO,DELIVERED,TO BE DELIVER QTY,INVOICED QTY,UOM.2,UNIT PRICE INVOICE,TOTAL PRICE BILLING,TO BE INVOICED,PO date,Req.dlv.dt,Duration (in days),Status,Persen
M1-23002,M1-23002.4500011040,1200000309,2024-06-10,4500011040,140000,FGB44PD0200,WASHER_SPRING,350,120,PC,456600.0,54792000.0,120,,456600.0,54792000.0,0,0,,456600.0,0.0,120,06.06.2024,12.07.2024,36,Complete,100.0
M1-22041,M1-22041.4500010091,1200000287,2024-01-22,4500010091,140000,FGB50AB1101P02,Ceiling panel K1,1550,595,SET,40979948490.0,24383069351550.0,120,,40979948490.0,4917593818800.0,475,119,,40979948490.0,4876613870310.0,1,04.09.2023,30.04.2026,969,On Progress,20.2
M1-22038,M1-22038.4500010284,1200000286,2024-01-17,4500010284,140000,FGD10WA0020,KACA BENING,40,120,PC,144000.0,17280000.0,120,,144000.0,17280000.0,0,120,,144000.0,17280000.0,0,29.12.2023,31.01.2024,33,Complete,100.0
M1-22041,M1-22041.4500010091,1200000287,2024-01-22,4500010091,140000,FGC79VA0003,STOP BLOCK,650,228,PC,129171120.0,29451015360.0,120,,129171120.0,15500534400.0,108,120,,129171120.0,15500534400.0,0,04.09.2023,30.04.2026,969,On Progress,52.6
M1-23002,M1-23002.4500011040,1200000309,2024-06-10,4500011040,140000,FGB42EI1125,SOCKET_HEAD_CSK_SCREW,280,120,PC,1097760.0,131731200.0,118,,1097760.0,129535680.0,2,0,,1097760.0,0.0,118,06.06.2024,12.07.2024,36,On Progress,98.3
M1-22041,M1-22041.4500010091,1200000287,2024-01-22,4500010091,140000,FGB50AC1112,Pintu maintenance r. genset,1200,440,SET,306028800.0,134652672000.0,115,,306028800.0,35193312000.0,325,115,,306028800.0,35193312000.0,0,04.09.2023,30.04.2026,969,On Progress,26.1
M1-22041,M1-22041.4500010091,1200000287,2024-01-22,4500010091,140000,FGB463A170021,Perlengkapan P3K,540,199,SET,157279650.0,31298650350.0,114,,157279650.0,17929880100.0,85,114,,157279650.0,17929880100.0,0,04.09.2023,30.04.2026,969,On Progress,57.3
M5-23003,M5-23003.7100001299,1200000255,2023-09-07,7100001299,140011,FGB22D08GG00252HAW,SEALANT SIkaflex 252 FC 600 ml (White),30,110,PC,15950000.0,1754500000.0,110,,15950000.0,1754500000.0,0,0,,15950000.0,0.0,110,01.09.2023,23.11.2023,83,Complete,100.0
M5-23003,M5-23003.7100001299,1200000255,2023-09-07,7100001299,140011,FGB22D08GG00252HAW,SEALANTSIkaflex 252 FC 600 ml (White),50,110,PC,15950000.0,1754500000.0,110,,15950000.0,1754500000.0,0,0,,15950000.0,0.0,110,01.09.2023,23.11.2023,83,Complete,100.0
M1-23011,M1-23011.4300004437,1200000292,2024-02-26,4300004437,140000,FGB50AG0702P01,Large Fix Window,50,110,SET,803129360.0,88344229600.0,110,,803129360.0,88344229600.0,0,110,,803129360.0,88344229600.0,0,18.10.2023,16.02.2024,121,Complete,100.0
M1-22041,M1-22041.4500010091,1200000287,2024-01-22,4500010091,140000,FGB50JA0110,Insulation,210,297,SET,15759544680.0,4680584769960.0,106,,15759544680.0,1670511736080.0,191,106,,15759544680.0,1670511736080.0,0,04.09.2023,30.04.2026,969,On Progress,35.7
M9-23004,M9-23004.9000000099,1200000180,2023-01-16,PON/GMB/0123/00010,20047,FGB566A0083,ABS 083 Jeruk Abu,10,105,PC,15750000.0,1653750000.0,105,,15750000.0,1653750000.0,0,105,,15750000.0,1653750000.0,0,07.01.2023,27.01.2023,20,Complete,100.0
M1-22041,M1-22041.4500010091,1200000287,2024-01-22,4500010091,140000,FGB50AF1147P01,Panel Interior Partisi Ujung 1,1620,199,SET,4311951900.0,858078428100.0,105,,4311951900.0,452754949500.0,94,105,,4311951900.0,452754949500.0,0,04.09.2023,30.04.2026,969,On Progress,52.8
M1-22041,M1-22041.4500010091,1200000287,2024-01-22,4500010091,140000,FGB50AF1147P02,Panel Interior Partisi Ujung 2,1630,199,SET,4311951900.0,858078428100.0,104,,4311951900.0,448442997600.0,95,104,,4311951900.0,448442997600.0,0,04.09.2023,30.04.2026,969,On Progress,52.3
M5-23003,M5-23003.7100001299,1200000255,2023-09-07,7100001299,140011,FGB22D08GG00252HAW,SEALANT SIkaflex 252 FC 600 ml (White),40,100,PC,14500000.0,1450000000.0,100,,14500000.0,1450000000.0,0,0,,14500000.0,0.0,100,01.09.2023,23.11.2023,83,Complete,100.0
M1-24003,M1-24003.9000000414,1200000332,2024-10-05,4500011797,140000,FGB031M25000001,UPPER PLATE,20,100,PC,364560000.0,36456000000.0,100,,364560000.0,36456000000.0,0,0,,364560000.0,0.0,100,20.09.2024,31.01.2025,133,Complete,100.0
M1-24003,M1-24003.9000000414,1200000332,2024-10-05,4500011797,140000,FGB031M25000002,BOTTOM PLATE,50,100,PC,378070000.0,37807000000.0,100,,378070000.0,37807000000.0,0,0,,378070000.0,0.0,100,20.09.2024,31.01.2025,133,Complete,100.0
M1-24003,M1-24003.9000000414,1200000332,2024-10-05,4500011797,140000,FGB031M25000006,OUTER SIDE PLATE,100,100,PC,35320000.0,3532000000.0,100,,35320000.0,3532000000.0,0,0,,35320000.0,0.0,100,20.09.2024,31.01.2025,133,Complete,100.0
M1-24003,M1-24003.9000000414,1200000332,2024-10-05,4500011797,140000,FGB031M25000007,OUTER SIDE PLATE,120,100,PC,52480000.0,5248000000.0,100,,52480000.0,5248000000.0,0,0,,52480000.0,0.0,100,20.09.2024,31.01.2025,133,Complete,100.0
M1-24003,M1-24003.9000000414,1200000332,2024-10-05,4500011797,140000,FGB031M25000008,OUTER SIDE PLATE,140,100,PC,52480000.0,5248000000.0,100,,52480000.0,5248000000.0,0,0,,52480000.0,0.0,100,20.09.2024,31.01.2025,133,Complete,100.0
M1-24003,M1-24003.9000000414,1200000332,2024-10-05,4500011797,140000,FGB031M25000009,INNER SIDE PLATE,160,100,PC,53120000.0,5312000000.0,100,,53120000.0,5312000000.0,0,0,,53120000.0,0.0,100,20.09.2024,31.01.2025,133,Complete,100.0
M1-24003,M1-24003.9000000414,1200000332,2024-10-05,4500011797,140000,FGB031M25000010,INNER SIDE PLATE,180,100,PC,53120000.0,5312000000.0,100,,53120000.0,5312000000.0,0,0,,53120000.0,0.0,100,20.09.2024,31.01.2025,133,Complete,100.0
M1-24003,M1-24003.9000000414,1200000332,2024-10-05,4500011797,140000,FGB031M25000011,INNER SIDE PLATE,200,100,PC,31790000.0,3179000000.0,100,,31790000.0,3179000000.0,0,0,,31790000.0,0.0,100,20.09.2024,31.01.2025,133,Complete,100.0
M1-24003,M1-24003.9000000414,1200000332,2024-10-05,4500011797,140000,FGB031M25000013,TRANSOM SIDE PLATE,240,100,PC,30390000.0,3039000000.0,100,,30390000.0,3039000000.0,0,0,,30390000.0,0.0,100,20.09.2024,31.01.2025,133,Complete,100.0
M1-24003,M1-24003.9000000414,1200000332,2024-10-05,4500011797,140000,FGB031M25000014,TRANSOM SIDE PLATE,260,100,PC,30390000.0,3039000000.0,100,,30390000.0,3039000000.0,0,0,,30390000.0,0.0,100,20.09.2024,31.01.2025,133,Complete,100.0
M1-24003,M1-24003.9000000414,1200000332,2024-10-05,4500011797,140000,FGB031M25000015,TRANSOM SIDE PLATE,280,100,PC,30390000.0,3039000000.0,100,,30390000.0,3039000000.0,0,0,,30390000.0,0.0,100,20.09.2024,31.01.2025,133,Complete,100.0
M1-24003,M1-24003.9000000414,1200000332,2024-10-05,4500011797,140000,FGB031M25000016,TRANSOM SIDE PLATE,300,100,PC,30390000.0,3039000000.0,100,,30390000.0,3039000000.0,0,0,,30390000.0,0.0,100,20.09.2024,31.01.2025,133,Complete,100.0
M1-24003,M1-24003.9000000414,1200000332,2024-10-05,4500011797,140000,FGB031M25000017,STOPPER PLATE,330,100,PC,27070000.0,2707000000.0,100,,27070000.0,2707000000.0,0,0,,27070000.0,0.0,100,20.09.2024,31.01.2025,133,Complete,100.0
M1-24003,M1-24003.9000000414,1200000332,2024-10-05,4500011797,140000,FGB032M25000001,UPPER PLATE,580,100,PC,112240000.0,11224000000.0,100,,112240000.0,11224000000.0,0,0,,112240000.0,0.0,100,20.09.2024,31.01.2025,133,Complete,100.0
M1-24003,M1-24003.9000000414,1200000332,2024-10-05,4500011797,140000,FGB032M25000002,BOTTOM PLATE,600,100,PC,91440000.0,9144000000.0,100,,91440000.0,9144000000.0,0,0,,91440000.0,0.0,100,20.09.2024,31.01.2025,133,Complete,100.0
M1-24003,M1-24003.9000000414,1200000332,2024-10-05,4500011797,140000,FGB033M25000002,GASSET ATAS,720,100,PC,11530000.0,1153000000.0,100,,11530000.0,1153000000.0,0,0,,11530000.0,0.0,100,20.09.2024,31.01.2025,133,Complete,100.0
M1-24003,M1-24003.9000000414,1200000332,2024-10-05,4500011797,140000,FGB033M25000003,GASSET ATAS,740,100,PC,11530000.0,1153000000.0,100,,11530000.0,1153000000.0,0,0,,11530000.0,0.0,100,20.09.2024,31.01.2025,133,Complete,100.0
M1-24003,M1-24003.9000000414,1200000332,2024-10-05,4500011797,140000,FGB033M25000004,GASSET BAWAH,760,100,PC,20840000.0,2084000000.0,100,,20840000.0,2084000000.0,0,0,,20840000.0,0.0,100,20.09.2024,31.01.2025,133,Complete,100.0
M1-24003,M1-24003.9000000414,1200000332,2024-10-05,4500011797,140000,FGB033M25000005,GASSET BAWAH,780,100,PC,20840000.0,2084000000.0,100,,20840000.0,2084000000.0,0,0,,20840000.0,0.0,100,20.09.2024,31.01.2025,133,Complete,100.0
M1-24003,M1-24003.9000000414,1200000332,2024-10-05,4500011797,140000,FGB033M25000006,STIFFENER,800,100,PC,13160000.0,1316000000.0,100,,13160000.0,1316000000.0,0,0,,13160000.0,0.0,100,20.09.2024,31.01.2025,133,Complete,100.0
M1-24003,M1-24003.9000000414,1200000332,2024-10-05,4500011797,140000,FGB033M25000007,STIFFENER,820,100,PC,13160000.0,1316000000.0,100,,13160000.0,1316000000.0,0,0,,13160000.0,0.0,100,20.09.2024,31.01.2025,133,Complete,100.0
M1-24003,M1-24003.9000000414,1200000332,2024-10-05,4500011797,140000,FGB033M25000008,STIFFENER,840,100,PC,17260000.0,1726000000.0,100,,17260000.0,1726000000.0,0,0,,17260000.0,0.0,100,20.09.2024,31.01.2025,133,Complete,100.0
M1-24003,M1-24003.9000000414,1200000332,2024-10-05,4500011797,140000,FGB033M25000009,STIFFENER,860,100,PC,14160000.0,1416000000.0,100,,14160000.0,1416000000.0,0,0,,14160000.0,0.0,100,20.09.2024,31.01.2025,133,Complete,100.0
M1-24003,M1-24003.9000000414,1200000332,2024-10-05,4500011797,140000,FGB035M25000003,STIFFENER,920,100,PC,13480000.0,1348000000.0,100,,13480000.0,1348000000.0,0,0,,13480000.0,0.0,100,20.09.2024,31.01.2025,133,Complete,100.0
M1-24003,M1-24003.9000000414,1200000332,2024-10-05,4500011797,140000,FGB035M25000004,STIFFENER,940,100,PC,13480000.0,1348000000.0,100,,13480000.0,1348000000.0,0,0,,13480000.0,0.0,100,20.09.2024,31.01.2025,133,Complete,100.0
M1-24003,M1-24003.9000000414,1200000332,2024-10-05,4500011797,140000,FGB035M25000005,STIFFENER,960,100,PC,13480000.0,1348000000.0,100,,13480000.0,1348000000.0,0,0,,13480000.0,0.0,100,20.09.2024,31.01.2025,133,Complete,100.0
M1-24003,M1-24003.9000000414,1200000332,2024-10-05,4500011797,140000,FGB035M25000006,STIFFENER,980,100,PC,13480000.0,1348000000.0,100,,13480000.0,1348000000.0,0,0,,13480000.0,0.0,100,20.09.2024,31.01.2025,133,Complete,100.0
M1-24003,M1-24003.9000000414,1200000332,2024-10-05,4500011797,140000,FGB035M25000007,STIFFENER,1000,100,PC,6200000.0,620000000.0,100,,6200000.0,620000000.0,0,0,,6200000.0,0.0,100,20.09.2024,31.01.2025,133,Complete,100.0
M1-24003,M1-24003.9000000414,1200000332,2024-10-05,4500011797,140000,FGB035M25000008,STIFFENER,1020,100,PC,6200000.0,620000000.0,100,,6200000.0,620000000.0,0,0,,6200000.0,0.0,100,20.09.2024,31.01.2025,133,Complete,100.0
M1-24003,M1-24003.9000000414,1200000332,2024-10-05,4500011797,140000,FGB035M25000009,STIFFENER,1040,100,PC,6200000.0,620000000.0,100,,6200000.0,620000000.0,0,0,,6200000.0,0.0,100,20.09.2024,31.01.2025,133,Complete,100.0
M1-24003,M1-24003.9000000414,1200000332,2024-10-05,4500011797,140000,FGB035M25000010,STIFFENER,1060,100,PC,6200000.0,620000000.0,100,,6200000.0,620000000.0,0,0,,6200000.0,0.0,100,20.09.2024,31.01.2025,133,Complete,100.0
M1-24003,M1-24003.9000000414,1200000332,2024-10-05,4500011797,140000,FGBTB1014038005002,STIFFENER 02,1100,100,PC,9570000.0,957000000.0,100,,9570000.0,957000000.0,0,0,,9570000.0,0.0,100,20.09.2024,31.01.2025,133,Complete,100.0
M1-24003,M1-24003.9000000414,1200000332,2024-10-05,4500011797,140000,FGBTB1014038005003,BOLSTER GUIDE,1120,100,PC,9290000.0,929000000.0,100,,9290000.0,929000000.0,0,0,,9290000.0,0.0,100,20.09.2024,31.01.2025,133,Complete,100.0
M1-24003,M1-24003.9000000414,1200000332,2024-10-05,4500011797,140000,FGBTB1014038005004,SEAT FOR WEARING PLATE,1140,100,PC,8330000.0,833000000.0,100,,8330000.0,833000000.0,0,0,,8330000.0,0.0,100,20.09.2024,31.01.2025,133,Complete,100.0
M1-24003,M1-24003.9000000414,1200000332,2024-10-05,4500011797,140000,FGBTB1014038006002,STIFFENER,1180,100,PC,1100000.0,110000000.0,100,,1100000.0,110000000.0,0,0,,1100000.0,0.0,100,20.09.2024,31.01.2025,133,Complete,100.0
M1-24003,M1-24003.9000000414,1200000332,2024-10-05,4500011797,140000,FGBTB1014038015002,STIFFENER 02,1220,100,PC,9570000.0,957000000.0,100,,9570000.0,957000000.0,0,0,,9570000.0,0.0,100,20.09.2024,31.01.2025,133,Complete,100.0
M1-24003,M1-24003.9000000414,1200000332,2024-10-05,4500011797,140000,FGBTB1014038015003,BOLSTER GUIDE,1240,100,PC,9290000.0,929000000.0,100,,9290000.0,929000000.0,0,0,,9290000.0,0.0,100,20.09.2024,31.01.2025,133,Complete,100.0
M1-24003,M1-24003.9000000414,1200000332,2024-10-05,4500011797,140000,FGBTB1014038015004,SEAT FOR WEARING PLATE,1260,100,PC,8330000.0,833000000.0,100,,8330000.0,833000000.0,0,0,,8330000.0,0.0,100,20.09.2024,31.01.2025,133,Complete,100.0
M1-24003,M1-24003.9000000414,1200000332,2024-10-05,4500011797,140000,FGB038M25001001,BRACKET,1280,100,PC,14490000.0,1449000000.0,100,,14490000.0,1449000000.0,0,0,,14490000.0,0.0,100,20.09.2024,31.01.2025,133,Complete,100.0
M1-24003,M1-24003.9000000414,1200000332,2024-10-05,4500011797,140000,FGB038M25002001B,BRACKET,1320,100,PC,15130000.0,1513000000.0,100,,15130000.0,1513000000.0,0,0,,15130000.0,0.0,100,20.09.2024,31.01.2025,133,Complete,100.0
M1-24003,M1-24003.9000000414,1200000332,2024-10-05,4500011797,140000,FGB038M25002001LA,BRACKET L,1340,100,PC,15130000.0,1513000000.0,100,,15130000.0,1513000000.0,0,0,,15130000.0,0.0,100,20.09.2024,31.01.2025,133,Complete,100.0
M1-24003,M1-24003.9000000414,1200000332,2024-10-05,4500011797,140000,FGB038M25002001RA,BRACKET R,1360,100,PC,15130000.0,1513000000.0,100,,15130000.0,1513000000.0,0,0,,15130000.0,0.0,100,20.09.2024,31.01.2025,133,Complete,100.0
M1-24003,M1-24003.9000000414,1200000332,2024-10-05,4500011797,140000,FGB070M25011003,BOTTOM PLATE,1560,100,PC,17270000.0,1727000000.0,100,,17270000.0,1727000000.0,0,0,,17270000.0,0.0,100,20.09.2024,31.01.2025,133,Complete,100.0
M1-24003,M1-24003.9000000414,1200000332,2024-10-05,4500011797,140000,FGB070M25011004,SIDE PLATE,1580,100,PC,75870000.0,7587000000.0,100,,75870000.0,7587000000.0,0,0,,75870000.0,0.0,100,20.09.2024,31.01.2025,133,Complete,100.0
M1-24003,M1-24003.9000000414,1200000332,2024-10-05,4500011797,140000,FGB070M25011006,STIFFENER,1640,100,PC,27070000.0,2707000000.0,100,,27070000.0,2707000000.0,0,0,,27070000.0,0.0,100,20.09.2024,31.01.2025,133,Complete,100.0
M1-24003,M1-24003.9000000414,1200000332,2024-10-05,4500011797,140000,FGB070M25011007L,STIFFENER,1660,100,PC,8800000.0,880000000.0,100,,8800000.0,880000000.0,0,0,,8800000.0,0.0,100,20.09.2024,31.01.2025,133,Complete,100.0
M1-24003,M1-24003.9000000414,1200000332,2024-10-05,4500011797,140000,FGB070M25011007R,STIFFENER,1680,100,PC,8800000.0,880000000.0,100,,8800000.0,880000000.0,0,0,,8800000.0,0.0,100,20.09.2024,31.01.2025,133,Complete,100.0
M1-24003,M1-24003.9000000414,1200000332,2024-10-05,4500011797,140000,FGB070M25011008,STIFFENER,1700,100,PC,14410000.0,1441000000.0,100,,14410000.0,1441000000.0,0,0,,14410000.0,0.0,100,20.09.2024,31.01.2025,133,Complete,100.0
M1-24003,M1-24003.9000000414,1200000332,2024-10-05,4500011797,140000,FGB070M25011009,STIFFENER,1720,100,PC,18650000.0,1865000000.0,100,,18650000.0,1865000000.0,0,0,,18650000.0,0.0,100,20.09.2024,31.01.2025,133,Complete,100.0
M1-24003,M1-24003.9000000414,1200000332,2024-10-05,4500011797,140000,FGB070M25011014,STIFFENER,1820,100,PC,2300000.0,230000000.0,100,,2300000.0,230000000.0,0,0,,2300000.0,0.0,100,20.09.2024,31.01.2025,133,Complete,100.0
M1-24003,M1-24003.9000000414,1200000332,2024-10-05,4500011797,140000,FGB070M25011015,SWING STOPPER,1840,100,PC,6430000.0,643000000.0,100,,6430000.0,643000000.0,0,0,,6430000.0,0.0,100,20.09.2024,31.01.2025,133,Complete,100.0
M1-24003,M1-24003.9000000414,1200000332,2024-10-05,4500011797,140000,FGB070M25011016,STOPPER RUBBER,1860,100,PC,3820000.0,382000000.0,100,,3820000.0,382000000.0,0,0,,3820000.0,0.0,100,20.09.2024,31.01.2025,133,Complete,100.0
M1-24003,M1-24003.9000000414,1200000332,2024-10-05,4500011797,140000,FGB070M25011017,BOLSTER STOPPER,1880,100,PC,17310000.0,1731000000.0,100,,17310000.0,1731000000.0,0,0,,17310000.0,0.0,100,20.09.2024,31.01.2025,133,Complete,100.0
M1-24003,M1-24003.9000000414,1200000332,2024-10-05,4500011797,140000,FGB070M25011019,FRAME,1920,100,PC,22350000.0,2235000000.0,100,,22350000.0,2235000000.0,0,0,,22350000.0,0.0,100,20.09.2024,31.01.2025,133,Complete,100.0
M1-24003,M1-24003.9000000414,1200000332,2024-10-05,4500011797,140000,FGB070M25011020,OIL DAMPER BRACKET,1940,100,PC,4480000.0,448000000.0,100,,4480000.0,448000000.0,0,0,,4480000.0,0.0,100,20.09.2024,31.01.2025,133,Complete,100.0
M1-24003,M1-24003.9000000414,1200000332,2024-10-05,4500011797,140000,FGB070M25011021,OIL DAMPER BRACKET,1960,100,PC,13660000.0,1366000000.0,100,,13660000.0,1366000000.0,0,0,,13660000.0,0.0,100,20.09.2024,31.01.2025,133,Complete,100.0
M1-24003,M1-24003.9000000414,1200000332,2024-10-05,4500011797,140000,FGB070M25011022,SIDE PLATE,1980,100,PC,25600000.0,2560000000.0,100,,25600000.0,2560000000.0,0,0,,25600000.0,0.0,100,20.09.2024,31.01.2025,133,Complete,100.0
M1-24003,M1-24003.9000000414,1200000332,2024-10-05,4500011797,140000,FGB070M25011023L,BASE FOR WEARING,2000,100,PC,29840000.0,2984000000.0,100,,29840000.0,2984000000.0,0,0,,29840000.0,0.0,100,20.09.2024,31.01.2025,133,Complete,100.0
M1-24003,M1-24003.9000000414,1200000332,2024-10-05,4500011797,140000,FGB070M25011023R,BASE FOR WEARING,2020,100,PC,29840000.0,2984000000.0,100,,29840000.0,2984000000.0,0,0,,29840000.0,0.0,100,20.09.2024,31.01.2025,133,Complete,100.0
M1-24003,M1-24003.9000000414,1200000332,2024-10-05,4500011797,140000,FGB070M25011025,STOPPER,2060,100,PC,7500000.0,750000000.0,100,,7500000.0,750000000.0,0,0,,7500000.0,0.0,100,20.09.2024,31.01.2025,133,Complete,100.0
M1-24003,M1-24003.9000000414,1200000332,2024-10-05,4500011797,140000,FGB070M25011026,UPPER PLATE,2080,100,PC,88540000.0,8854000000.0,100,,88540000.0,8854000000.0,0,0,,88540000.0,0.0,100,20.09.2024,31.01.2025,133,Complete,100.0
M1-24003,M1-24003.9000000414,1200000332,2024-10-05,4500011797,140000,FGB070M25004002,SPRING PLANK U.P,2120,100,PC,52090000.0,5209000000.0,100,,52090000.0,5209000000.0,0,0,,52090000.0,0.0,100,20.09.2024,31.01.2025,133,Complete,100.0
M1-24003,M1-24003.9000000414,1200000332,2024-10-05,4500011797,140000,FGB070M25004003,SPRING PLANK B.P,2140,100,PC,69690000.0,6969000000.0,100,,69690000.0,6969000000.0,0,0,,69690000.0,0.0,100,20.09.2024,31.01.2025,133,Complete,100.0
M1-24003,M1-24003.9000000414,1200000332,2024-10-05,4500011797,140000,FGB070M25004011,STIFFENER,2280,100,PC,4010000.0,401000000.0,100,,4010000.0,401000000.0,0,0,,4010000.0,0.0,100,20.09.2024,31.01.2025,133,Complete,100.0
M1-24003,M1-24003.9000000414,1200000332,2024-10-05,4500011797,140000,FGB070M25004012,OIL DAMPER BRACKET,2300,100,PC,7630000.0,763000000.0,100,,7630000.0,763000000.0,0,0,,7630000.0,0.0,100,20.09.2024,31.01.2025,133,Complete,100.0
M1-24003,M1-24003.9000000414,1200000332,2024-10-05,4500011797,140000,FGB070M25004015,OIL DAMPER BRACKET,2360,100,PC,6560000.0,656000000.0,100,,6560000.0,656000000.0,0,0,,6560000.0,0.0,100,20.09.2024,31.01.2025,133,Complete,100.0
M1-24003,M1-24003.9000000414,1200000332,2024-10-05,4500011797,140000,FGB070M25004016R,STIFFENER,2380,100,PC,2170000.0,217000000.0,100,,2170000.0,217000000.0,0,0,,2170000.0,0.0,100,20.09.2024,31.01.2025,133,Complete,100.0
M1-24003,M1-24003.9000000414,1200000332,2024-10-05,4500011797,140000,FGB070M25004016L,STIFFENER,2400,100,PC,2170000.0,217000000.0,100,,2170000.0,217000000.0,0,0,,2170000.0,0.0,100,20.09.2024,31.01.2025,133,Complete,100.0
M1-24003,M1-24003.9000000414,1200000332,2024-10-05,4500011797,140000,FGB070M25004018,STIFFENER,2440,100,PC,17600000.0,1760000000.0,100,,17600000.0,1760000000.0,0,0,,17600000.0,0.0,100,20.09.2024,31.01.2025,133,Complete,100.0
M1-24003,M1-24003.9000000414,1200000332,2024-10-05,4500011797,140000,FGB070M25004019,STIFFENER,2460,100,PC,6140000.0,614000000.0,100,,6140000.0,614000000.0,0,0,,6140000.0,0.0,100,20.09.2024,31.01.2025,133,Complete,100.0
M1-24003,M1-24003.9000000414,1200000332,2024-10-05,4500011797,140000,FGB070M25004020,STIFFENER,2480,100,PC,2950000.0,295000000.0,100,,2950000.0,295000000.0,0,0,,2950000.0,0.0,100,20.09.2024,31.01.2025,133,Complete,100.0
M1-24003,M1-24003.9000000414,1200000332,2024-10-05,4500011797,140000,FGB070M25004023R,STIFFENER,2560,100,PC,1130000.0,113000000.0,100,,1130000.0,113000000.0,0,0,,1130000.0,0.0,100,20.09.2024,31.01.2025,133,Complete,100.0
M1-24003,M1-24003.9000000414,1200000332,2024-10-05,4500011797,140000,FGB070M25004023L,STIFFENER,2580,100,PC,1130000.0,113000000.0,100,,1130000.0,113000000.0,0,0,,1130000.0,0.0,100,20.09.2024,31.01.2025,133,Complete,100.0
M1-24003,M1-24003.9000000414,1200000332,2024-10-05,4500011797,140000,FGB070M25004024,STIFFENER,2600,100,PC,23200000.0,2320000000.0,100,,23200000.0,2320000000.0,0,0,,23200000.0,0.0,100,20.09.2024,31.01.2025,133,Complete,100.0
M1-23002,M1-23002.4500011845,1200000340,2024-10-12,4500011845,140000,FGA22ZY2814112D,CHANNAL DIN 3015 ; TS14 28 x 14 x 11 x,20,100,STK,26700000.0,2670000000.0,100,,26700000.0,2670000000.0,0,0,,26700000.0,0.0,100,27.09.2024,26.03.2025,180,Complete,100.0
M9-23004,M9-23004.9000000279,1200000252,2023-08-30,PON/GMB/0823/00035,20047,FGB566A0016,ABS 016 Jeruk Abu,10,100,PC,3150000.0,315000000.0,100,,3150000.0,315000000.0,0,100,,3150000.0,315000000.0,0,30.08.2023,09.09.2023,10,Complete,100.0
M1-22041,M1-22041.4500010091,1200000287,2024-01-22,4500010091,140000,FGB50AK0102,External addition,170,199,SET,1805387700.0,359272152300.0,96,,1805387700.0,173317219200.0,103,90,,1805387700.0,162484893000.0,6,04.09.2023,30.04.2026,969,On Progress,48.2
M1-22041,M1-22041.4500010091,1200000287,2024-01-22,4500010091,140000,FGB47FA0016,Mechanical brake force transmission,950,199,SET,7597414040.000001,1511885393960.0,94,,7597414040.000001,714156919760.0001,105,94,,7597414040.000001,714156919760.0001,0,04.09.2023,30.04.2026,969,On Progress,47.2
M1-22041,M1-22041.4500010091,1200000287,2024-01-22,4500010091,140000,FGB50AG0702P02,Large Emergency Window,1450,228,SET,1492461096.0,340281129888.0,94,,1492461096.0,140291343024.0,134,94,,1492461096.0,140291343024.0,0,04.09.2023,30.04.2026,969,On Progress,41.2
M1-22041,M1-22041.4500010091,1200000287,2024-01-22,4500010091,140000,FGB50EB2802,Evacuation Line (safety line),550,297,SET,1345947570.0,399746428290.0,93,,1345947570.0,125173124010.0,204,93,,1345947570.0,125173124010.0,0,04.09.2023,30.04.2026,969,On Progress,31.3
M1-22041,M1-22041.4500010091,1200000287,2024-01-22,4500010091,140000,FGB52TH0001P01,AC 20.000 Kcal/h,750,594,SET,164018933100.0,97427246261400.0,92,,164018933100.0,15089741845200.0,502,92,,164018933100.0,15089741845200.0,0,04.09.2023,30.04.2026,969,On Progress,15.5
M1-22041,M1-22041.4500010091,1200000287,2024-01-22,4500010091,140000,FGB50JA0110,Insulation,220,199,SET,10559425560.0,2101325686440.0,91,,10559425560.0,960907725960.0,108,91,,10559425560.0,960907725960.0,0,04.09.2023,30.04.2026,969,On Progress,45.7
M1-22041,M1-22041.4500010091,1200000287,2024-01-22,4500010091,140000,FGB50DI2008P03,Box Janitor,1350,199,SET,1663860094.0,331108158706.0,91,,1663860094.0,151411268554.0,108,91,,1663860094.0,151411268554.0,0,04.09.2023,30.04.2026,969,On Progress,45.7
M9-23004,M9-23004.9000000296,1200000260,2023-10-13,PON/GMB/1023/00035,20047,FGB566A0058,ABS 058 Jeruk Abu,110,90,PC,24282000.0,2185380000.0,90,,24282000.0,2185380000.0,0,0,,24282000.0,0.0,90,12.10.2023,31.10.2023,19,Complete,100.0
M1-22041,M1-22041.4500010091,1200000287,2024-01-22,4500010091,140000,FGB40AE1701P02,Septic tank for left version,510,199,SET,4849854870.0,965121119130.0,90,,4849854870.0,436486938300.0,109,90,,4849854870.0,436486938300.0,0,04.09.2023,30.04.2026,969,On Progress,45.2
M1-22041,M1-22041.4500010091,1200000287,2024-01-22,4500010091,140000,FGB50DI2008P02,Box P3K,1330,199,SET,748766355.0,149004504645.0,90,,748766355.0,67388971950.0,109,90,,748766355.0,67388971950.0,0,04.09.2023,30.04.2026,969,On Progress,45.2
